gridWorld,strategy,maxIteration,gamma,lastMaxDelta,rewards,numOfActions,runningTime
large,Q,500,0.8,0.06880989004034199,-36,36,3.66122674E8
large,Q,500,0.8,0.0393618708454726,-30,30,4.26380635E8
large,Q,500,0.8,0.06330512630806306,-33,33,4.19315442E8
large,Q,500,0.8,0.04193068766840291,-24,24,4.25620119E8
large,Q,500,0.8,0.07633518386775928,-33,33,4.33942862E8
large,Q,500,0.8,0.05390687537539085,-20,20,3.66547239E8
large,Q,500,0.8,0.034383295419678994,-29,29,3.8124122E8
large,Q,500,0.8,0.04088276201952068,-23,23,3.98647613E8
large,Q,500,0.8,0.08015175587108603,-22,22,4.25052982E8
large,Q,500,0.8,0.10660395697790648,-31,31,4.16081576E8
large,Q,500,0.8,0.04242283598198604,-25,25,4.16757415E8
large,Q,500,0.8,0.031776493392338345,-20,20,3.7754695E8
large,Q,500,0.8,0.07560285648847653,-31,31,2.69721516E8
large,Q,500,0.8,0.042165796598300886,-32,32,4.14393161E8
large,Q,500,0.8,0.05977436650101442,-33,33,3.88187472E8
large,Q,500,0.8,0.08103144971702658,-28,28,4.04822323E8
large,Q,500,0.8,0.03694832436645523,-22,22,4.27450319E8
large,Q,500,0.8,0.024467803822756817,-16,16,3.86469518E8
large,Q,500,0.8,0.04314892976166762,-115,115,2.6930207E8
large,Q,500,0.8,0.03279552078644854,-20,20,3.72889333E8
large,Q,500,0.8,0.047992099672967914,-35,35,3.99931549E8
large,Q,500,0.8,0.032534547114406065,-32,32,4.0947285E8
large,Q,500,0.8,0.03570825106450126,-16,16,3.92926221E8
large,Q,500,0.8,0.027734412694682575,-28,28,3.95105367E8
large,Q,500,0.8,0.03585839526226087,-17,17,4.13601925E8
large,Q,500,0.8,0.10833956271976675,-22,22,3.66270366E8
large,Q,500,0.8,0.025781968957408585,-18,18,2.63216371E8
large,Q,500,0.8,0.156182125563479,-27,27,3.21861141E8
large,Q,500,0.8,0.09525163604810949,-37,37,4.27398332E8
large,Q,500,0.8,0.11198996812513373,-23,23,4.12541299E8
large,Q,500,0.8,0.06090627071393717,-28,28,4.24913167E8
large,Q,500,0.8,0.03598924531613279,-18,18,3.93169223E8
large,Q,500,0.8,0.16162877257301878,-32,32,4.23361022E8
large,Q,500,0.8,0.09028269674262024,-25,25,3.90549757E8
large,Q,500,0.8,0.14012091680923877,-21,21,2.81048512E8
large,Q,500,0.8,0.03305987212670303,-16,16,3.27518336E8
large,Q,500,0.8,0.0270070314178823,-19,19,4.17477365E8
large,Q,500,0.8,0.04538933418348723,-19,19,4.03641574E8
large,Q,500,0.8,0.11528968749564106,-35,35,4.14558576E8
large,Q,500,0.8,0.026633410873486474,-17,17,4.09652443E8
large,Q,500,0.8,0.06427357061459027,-28,28,4.18600218E8
large,Q,500,0.8,0.08673153839864245,-23,23,4.14852385E8
large,Q,500,0.8,0.03288169989759315,-24,24,4.25791049E8
large,Q,500,0.8,0.030868128389159644,-22,22,4.40720942E8
large,Q,500,0.8,0.05799160522511615,-27,27,3.18307866E8
large,Q,500,0.8,0.1058823042616237,-27,27,4.07648951E8
large,Q,500,0.8,0.14156823177739986,-35,35,3.97771307E8
large,Q,500,0.9,0.19618279913455394,-25,25,4.37460689E8
large,Q,500,0.9,0.05402004279328754,-36,36,4.05622616E8
large,Q,500,0.9,0.10032142762978857,-25,25,3.85882688E8
large,Q,500,0.9,0.1255219950524027,-28,28,3.48058165E8
large,Q,500,0.9,0.051655669916157,-18,18,3.8710164E8
large,Q,500,0.9,0.12186747210169813,-23,23,3.72686897E8
large,Q,500,0.9,0.09653064511789644,-41,41,4.04150422E8
large,Q,500,0.9,0.11593690673732393,-24,24,3.91052303E8
large,Q,500,0.9,0.18549795475856068,-40,40,4.202524E8
large,Q,500,0.9,0.1034169686468811,-28,28,3.04804088E8
large,Q,500,0.9,0.06027142899082749,-19,19,4.14548336E8
large,Q,500,0.9,0.03140542549137315,-17,17,4.15787374E8
large,Q,500,0.9,0.10912953490292177,-24,24,3.68320332E8
large,Q,500,0.9,0.08571570359340708,-31,31,2.89164878E8
large,Q,500,0.9,0.056217339313346715,-17,17,4.04951504E8
large,Q,500,0.9,0.1903785727841134,-33,33,4.34233913E8
large,Q,500,0.9,0.06005745475081303,-21,21,3.27739678E8
large,Q,500,0.9,0.16209790507912158,-19,19,4.30008739E8
large,Q,500,0.9,0.10954320961409358,-28,28,3.88324924E8
large,Q,500,0.9,0.08031487611493082,-17,17,4.1574799E8
large,Q,500,0.9,0.06355876705046803,-24,24,4.21605653E8
large,Q,500,0.9,0.0638869735383123,-19,19,4.20035784E8
large,Q,500,0.9,0.10109045136900097,-24,24,3.48592613E8
large,Q,500,0.9,0.03261188767423229,-15,15,4.1210098E8
large,Q,500,0.9,0.07874771062542685,-18,18,4.00507745E8
large,Q,500,0.9,0.0700438389587994,-23,23,3.29484413E8
large,Q,500,0.9,0.06874387085782985,-26,26,4.30566424E8
large,Q,500,0.9,0.04711069024959946,-17,17,4.13263218E8
large,Q,500,0.9,0.06052219939001979,-26,26,4.12726407E8
large,Q,500,0.9,0.06684679674627159,-23,23,3.79242454E8
large,Q,500,0.9,0.1403865952813157,-22,22,3.7793213E8
large,Q,500,0.9,0.07716307513912124,-19,19,3.93081396E8
large,Q,500,0.9,0.09962021968956059,-20,20,3.64214493E8
large,Q,500,0.9,0.13680967213469764,-27,27,3.75032246E8
large,Q,500,0.9,0.08700921510825221,-23,23,3.6129531E8
large,Q,500,0.9,0.13286054308044282,-26,26,4.14768102E8
large,Q,500,0.9,0.15311268154391122,-21,21,3.87495092E8
large,Q,500,0.9,0.04388735073530814,-25,25,4.09593366E8
large,Q,500,0.9,0.150545930975166,-26,26,3.96051384E8
large,Q,500,0.9,0.20945181694843695,-26,26,3.87410021E8
large,Q,500,0.9,0.18983484439970888,-23,23,4.14506588E8
large,Q,500,0.9,0.08992348039640197,-20,20,3.99403009E8
large,Q,500,0.9,0.17390920519445707,-30,30,4.03645118E8
large,Q,500,0.9,0.05991957473881504,-21,21,4.13284486E8
large,Q,500,0.9,0.12846898381443594,-24,24,4.10503543E8
large,Q,500,0.9,0.0746666268694911,-182,182,3.93278713E8
large,Q,500,0.9,0.127795984413142,-27,27,3.96890669E8
large,Q,500,0.9,0.13257462681722298,-21,21,4.00988237E8
large,Q,500,0.9,0.14302450032958003,-23,23,4.15620777E8
large,Q,500,0.9,0.07139118409088407,-161,161,4.07386651E8
large,Q,500,0.9,0.0645342870068335,-25,25,4.10833586E8
large,Q,500,0.9,0.12683983882194294,-36,36,4.26667749E8
large,Q,500,0.9,0.07177262154001074,-21,21,3.79347216E8
large,Q,500,0.9,0.13506260353233435,-31,31,4.08341725E8
large,Q,500,0.9,0.057380448821046315,-32,32,4.10896208E8
large,Q,500,0.9,0.09736068219079286,-27,27,3.41482127E8
large,Q,500,0.9,0.04926798338371885,-22,22,3.93240115E8
large,Q,500,0.9,0.07510606589641933,-19,19,3.44664792E8
large,Q,500,0.9,0.14603572574332802,-28,28,3.82538152E8
large,Q,500,0.9,0.17190544518781037,-38,38,3.95991126E8
large,Q,500,0.9,0.06096439160715228,-19,19,4.2322357E8
large,Q,500,0.9,0.08008558552974065,-18,18,4.16214303E8
large,Q,500,0.9,0.16919812121397015,-18,18,3.96447199E8
large,Q,500,0.9,0.04570396171808033,-16,16,3.47546166E8
large,Q,500,0.9,0.20116098774446156,-36,36,2.44041611E8
large,Q,500,0.9,0.14332890163968015,-33,33,3.45906193E8
large,Q,500,0.9,0.16615562232108205,-24,24,4.02997243E8
large,Q,500,0.9,0.1896995304116842,-41,41,2.87441411E8
large,Q,500,0.9,0.052306381523168355,-22,22,3.95221158E8
large,Q,500,0.9,0.0648371771499443,-23,23,3.72758182E8
large,Q,500,0.9,0.17354312127079918,-24,24,2.54459217E8
large,Q,500,0.9,0.1535422949124312,-27,27,3.21255012E8
large,Q,500,0.9,0.07409398806129008,-28,28,3.91941213E8
large,Q,500,0.9,0.05870396486628682,-20,20,3.09440042E8
large,Q,500,0.9,0.13792516899213325,-31,31,2.26187021E8
large,Q,500,0.9,0.09379114320937276,-21,21,3.85311218E8
large,Q,500,0.9,0.06353296378450679,-20,20,4.02627028E8
large,Q,500,0.9,0.10731381092185188,-19,19,4.25315677E8
large,Q,500,0.9,0.17061447921023465,-23,23,4.15273406E8
large,Q,500,0.9,0.1450236858720615,-25,25,3.86718823E8
large,Q,500,0.9,0.14523511153263868,-22,22,3.81748493E8
large,Q,500,0.9,0.05623070280758857,-17,17,2.64054473E8
large,Q,500,0.9,0.06590682841392503,-24,24,3.30753383E8
large,Q,500,0.9,0.10492391309049953,-26,26,3.6772405E8
large,Q,500,0.9,0.07855305236943178,-25,25,2.57948294E8
large,Q,500,0.9,0.14390640070145855,-36,36,3.57028783E8
large,Q,500,0.9,0.05790052449992,-23,23,3.87883029E8
large,Q,500,0.9,0.17705165050077531,-27,27,2.59817878E8
large,Q,500,0.9,0.06720354166579323,-29,29,3.77788377E8
large,Q,500,0.9,0.07520162004005337,-22,22,3.16983364E8
large,Q,500,0.9,0.08269168239319713,-21,21,4.05382765E8
large,Q,500,0.9,0.09378741255606116,-30,30,4.06693482E8
large,Q,500,0.9,0.043827662576680027,-19,19,3.73142576E8
large,Q,500,0.9,0.08966775779906921,-18,18,3.24003266E8
large,Q,500,0.9,0.07189854925374428,-25,25,3.86413198E8
large,Q,500,0.9,0.11769855432051379,-22,22,4.17312737E8
large,Q,500,0.9,0.08788541905241476,-26,26,3.24794108E8
large,Q,500,0.9,0.048512889740799814,-25,25,3.83619259E8
large,Q,500,0.9,0.14614311202004782,-26,26,3.36700843E8
large,Q,500,0.9,0.06164124934424198,-88,88,2.26374097E8
large,Q,500,0.99,0.2120504096084601,-26,26,3.6087941E8
large,Q,500,0.99,0.23152498903641572,-19,19,4.39883627E8
large,Q,500,0.99,0.19023237435471962,-30,30,3.58311932E8
large,Q,500,0.99,0.1005227142020999,-18,18,3.55509721E8
large,Q,500,0.99,0.25306269335185805,-26,26,3.79956496E8
large,Q,500,0.99,0.22223760887014699,-25,25,2.53769199E8
large,Q,500,0.99,0.12576890747721592,-28,28,3.64558714E8
large,Q,500,0.99,0.23696175344705228,-38,38,4.10860367E8
large,Q,500,0.99,0.16178258661644485,-17,17,3.4518073E8
large,Q,500,0.99,0.27036184270737573,-26,26,3.31850242E8
large,Q,500,0.99,0.2348896438127519,-36,36,3.8819338E8
large,Q,500,0.99,0.20865758945274315,-22,22,3.11089073E8
large,Q,500,0.99,0.20695667923485495,-24,24,3.96483038E8
large,Q,500,0.99,0.21807902321810602,-26,26,3.98373498E8
large,Q,500,0.99,0.21854280119683311,-19,19,3.85128474E8
large,Q,500,0.99,0.19142360054816976,-23,23,3.03657997E8
large,Q,500,0.99,0.19956961544894325,-23,23,4.16105601E8
large,Q,500,0.99,0.2598729363192296,-31,31,3.83740169E8
large,Q,500,0.99,0.15710508072725915,-21,21,3.84766136E8
large,Q,500,0.99,0.18047461265016906,-187,187,4.15645195E8
large,Q,500,0.99,0.24452456710610448,-29,29,4.32773928E8
large,Q,500,0.99,0.21611558384523732,-34,34,4.24357845E8
large,Q,500,0.99,0.21041869474592545,-20,20,3.7129741E8
large,Q,500,0.99,0.21917724579290798,-58,58,3.68258498E8
large,Q,500,0.99,0.20862555356297996,-21,21,3.72537629E8
large,Q,500,0.99,0.24049262912400304,-27,27,2.6850729E8
large,Q,500,0.99,0.18760134257734862,-27,27,3.92064881E8
large,Q,500,0.99,0.22769913560358646,-31,31,3.95845797E8
large,Q,500,0.99,0.2643480218247021,-24,24,3.75431999E8
large,Q,500,0.99,0.24233280812168356,-20,20,3.71608941E8
large,Q,500,0.99,0.1788218767309666,-18,18,2.70418622E8
large,Q,500,0.99,0.24260809243266124,-21,21,2.05237593E8
large,Q,500,0.99,0.19852048723695193,-20,20,2.02354251E8
large,Q,500,0.99,0.20253956747553659,-26,26,1.86524027E8
large,Q,500,0.99,0.2423187238715645,-21,21,1.84282258E8
large,Q,500,0.99,0.24773098709482744,-29,29,1.88626768E8
large,Q,500,0.99,0.19938197813598002,-18,18,1.85699314E8
large,Q,500,0.99,0.08546419113281623,-18,18,1.95169722E8
large,Q,500,0.99,0.14762780967949318,-19,19,1.84829309E8
large,Q,500,0.99,0.25395261620666965,-30,30,1.93140237E8
large,Q,500,0.99,0.09684137976030627,-17,17,1.93881847E8
large,Q,500,0.99,0.21601264100489148,-18,18,1.89691332E8
large,Q,500,0.99,0.16890972670950966,-21,21,1.9650722E8
large,Q,500,0.99,0.22579272426545138,-22,22,2.00185737E8
large,Q,500,0.99,0.0913074377047387,-17,17,1.92892114E8
large,Q,500,0.99,0.10304453688100779,-20,20,1.94556505E8
large,Q,500,0.99,0.21741349243386665,-25,25,1.96445388E8
large,Q,500,0.99,0.24618042379507799,-18,18,2.01539384E8
large,Q,500,0.99,0.22523853920874082,-19,19,2.00662291E8
large,Q,500,0.99,0.1713088483441414,-21,21,1.91405741E8
large,Q,500,0.99,0.09202396342949815,-17,17,1.86084495E8
large,Q,500,0.99,0.23030402176886966,-21,21,1.91483722E8
large,Q,500,0.99,0.12090187307340194,-20,20,1.90530616E8
large,Q,500,0.99,0.19232152690652526,-24,24,1.94918449E8
large,Q,500,0.99,0.19574234822301584,-19,19,1.89989078E8
large,Q,500,0.99,0.2388712924382692,-33,33,1.88045845E8
large,Q,500,0.99,0.2299784658517554,-22,22,1.97820302E8
large,Q,500,0.99,0.24414409556326588,-31,31,1.90111565E8
large,Q,500,0.99,0.21511507151420517,-19,19,1.88826447E8
large,Q,500,0.99,0.2540065087554053,-40,40,1.86961194E8
large,Q,500,0.99,0.21709834057519828,-18,18,1.90375441E8
large,Q,500,0.99,0.2518432122032275,-28,28,1.99924224E8
large,Q,500,0.99,0.19875651764284186,-27,27,1.98939217E8
large,Q,500,0.99,0.1389658350197216,-16,16,1.92316311E8
large,Q,500,0.99,0.2540213051108031,-28,28,1.93995668E8
large,Q,500,0.99,0.2749974543695206,-26,26,1.98806885E8
large,Q,500,0.99,0.2282855908609429,-23,23,1.93181983E8
large,Q,500,0.99,0.22136934983300094,-45,45,2.02966286E8
large,Q,500,0.99,0.23313304901239817,-21,21,1.86559866E8
large,Q,500,0.99,0.24152908583125043,-34,34,1.92456127E8
large,Q,500,0.99,0.21331178566224196,-26,26,1.87983617E8
large,Q,500,0.99,0.20044780759020497,-31,31,1.81129919E8
large,Q,500,0.99,0.14938763717340642,-22,22,1.89902433E8
large,Q,500,0.99,0.21331458713997442,-29,29,1.867497E8
large,Q,500,0.99,0.15452037064812263,-23,23,1.95715198E8
large,Q,500,0.99,0.18995231925783074,-23,23,1.96755737E8
large,Q,500,0.99,0.19435830396283382,-21,21,1.91423858E8
large,Q,500,0.99,0.08059038628167059,-23,23,1.95631702E8
large,Q,500,0.99,0.2619722686417285,-33,33,1.94916479E8
large,Q,500,0.99,0.18416057658354568,-26,26,1.98202725E8
large,Q,500,0.99,0.27508940353591704,-28,28,1.92444705E8
large,Q,500,0.99,0.18772899074467908,-22,22,1.95979862E8
large,Q,500,0.99,0.2079240439727883,-24,24,1.86683928E8
large,Q,500,0.99,0.23315565764620083,-27,27,1.96124009E8
large,Q,500,0.99,0.10660216116763621,-17,17,1.88315235E8
large,Q,500,0.99,0.28382722770771873,-36,36,1.91164708E8
large,Q,500,0.99,0.1916376542669589,-26,26,2.0234401E8
large,Q,500,0.99,0.21838389430022254,-26,26,1.91556977E8
large,Q,500,0.99,0.20250007483952182,-32,32,2.02331014E8
large,Q,500,0.99,0.2496717328311071,-31,31,1.96822691E8
large,Q,500,0.99,0.21388656503230585,-35,35,1.93519903E8
large,Q,500,0.99,0.08557950939849412,-18,18,1.95936145E8
large,Q,500,0.99,0.26854331835982403,-29,29,1.942048E8
large,Q,500,0.99,0.2019776214512472,-25,25,1.9677031E8
large,Q,500,0.99,0.20204690616668852,-23,23,1.8749328E8
large,Q,500,0.99,0.2178024868307471,-29,29,1.91590454E8
large,Q,500,0.99,0.1727160149279996,-106,106,1.98162553E8
large,Q,500,0.99,0.17098760746703867,-106,106,1.80627766E8
large,Q,500,0.99,0.2287772059202684,-25,25,1.94259151E8
large,Q,500,0.99,0.16267779937858684,-80,80,1.87669329E8
large,Q,600,0.8,0.08044241056289181,-36,36,2.07120568E8
large,Q,600,0.8,0.02828567485375011,-23,23,2.14836395E8
large,Q,600,0.8,0.07991063906642903,-20,20,2.15512233E8
large,Q,600,0.8,0.1618022768873948,-19,19,2.08255631E8
large,Q,600,0.8,0.033811618212111316,-22,22,2.00965552E8
large,Q,600,0.8,0.07937609196840478,-63,63,2.01444467E8
large,Q,600,0.8,0.12837631210152045,-32,32,2.04802394E8
large,Q,600,0.8,0.10569239603908542,-21,21,1.99865541E8
large,Q,600,0.8,0.02918085532432979,-18,18,2.04318752E8
large,Q,600,0.8,0.056316781612535394,-21,21,2.05382528E8
large,Q,600,0.8,0.03080373690217053,-19,19,2.06556581E8
large,Q,600,0.8,0.16109837171993502,-24,24,2.09622668E8
large,Q,600,0.8,0.14160584129839204,-23,23,2.0172331E8
large,Q,600,0.8,0.06893181998886311,-21,21,2.00842278E8
large,Q,600,0.8,0.04496924530009849,-18,18,1.8112598E8
large,Q,600,0.8,0.15011915370653206,-37,37,1.77740879E8
large,Q,600,0.8,0.161280493830253,-22,22,1.76903958E8
large,Q,600,0.8,0.06157847147710216,-23,23,1.74223839E8
large,Q,600,0.8,0.0424760266036448,-24,24,1.90506591E8
large,Q,600,0.8,0.06647049725098775,-27,27,2.02564564E8
large,Q,600,0.8,0.08817654079346893,-36,36,2.12269704E8
large,Q,600,0.8,0.05231394415979973,-31,31,2.64184443E8
large,Q,600,0.8,0.0541611353083189,-20,20,3.57736523E8
large,Q,600,0.8,0.022756351368281136,-18,18,2.31205793E8
large,Q,600,0.8,0.04694803636684597,-19,19,2.06381321E8
large,Q,600,0.8,0.12164296866434388,-29,29,2.00952554E8
large,Q,600,0.8,0.040821638195203125,-29,29,2.06494747E8
large,Q,600,0.8,0.044328742403905164,-20,20,2.06102872E8
large,Q,600,0.8,0.03895279170787491,-29,29,2.11814418E8
large,Q,600,0.8,0.08775513659754308,-22,22,2.03190779E8
large,Q,600,0.8,0.08726326593046263,-25,25,2.11075565E8
large,Q,600,0.8,0.034027136715321316,-18,18,2.13172004E8
large,Q,600,0.8,0.028042991762540215,-26,26,1.95730952E8
large,Q,600,0.8,0.02488264363266257,-26,26,1.99994722E8
large,Q,600,0.8,0.026126561796544934,-28,28,2.07920469E8
large,Q,600,0.8,0.04263422837742503,-20,20,2.0532227E8
large,Q,600,0.8,0.139019704825458,-25,25,2.02270755E8
large,Q,600,0.8,0.15022070942189902,-39,39,2.03424723E8
large,Q,600,0.8,0.034582128296785086,-20,20,1.98816731E8
large,Q,600,0.8,0.07621569287281105,-26,26,2.13513862E8
large,Q,600,0.8,0.04269381967010366,-23,23,2.04274248E8
large,Q,600,0.8,0.030578285795293425,-26,26,2.00596912E8
large,Q,600,0.8,0.1472690355573254,-29,29,2.03632673E8
large,Q,600,0.8,0.024608766990494413,-37,37,2.04871317E8
large,Q,600,0.8,0.05054655130171093,-20,20,2.05468781E8
large,Q,600,0.8,0.1318595049479896,-20,20,2.00322402E8
large,Q,600,0.8,0.043223959555967806,-16,16,2.05276977E8
large,Q,600,0.8,0.04809822184167167,-26,26,2.06376595E8
large,Q,600,0.8,0.02262612440776901,-21,21,2.09562804E8
large,Q,600,0.8,0.08547116820726952,-25,25,2.14031375E8
large,Q,600,0.8,0.03355949789051138,-22,22,2.0316439E8
large,Q,600,0.8,0.12332473817059997,-34,34,2.04792941E8
large,Q,600,0.8,0.057977111771705836,-25,25,2.06710576E8
large,Q,600,0.8,0.05310293668644972,-24,24,2.20453025E8
large,Q,600,0.8,0.0413768224821458,-26,26,2.13181456E8
large,Q,600,0.8,0.041277123722315956,-95,95,1.9863438E8
large,Q,600,0.8,0.17682268675564838,-26,26,2.09369425E8
large,Q,600,0.8,0.14570065452080283,-24,24,1.97096413E8
large,Q,600,0.8,0.06697457074228952,-23,23,2.04537336E8
large,Q,600,0.8,0.04322178772970453,-23,23,2.15059311E8
large,Q,600,0.8,0.1449081141820674,-30,30,2.03190778E8
large,Q,600,0.8,0.03118988896829311,-15,15,2.0634548E8
large,Q,600,0.8,0.0375177932711126,-20,20,2.04915428E8
large,Q,600,0.8,0.15089580823164606,-28,28,2.0559678E8
large,Q,600,0.8,0.04423461184860766,-21,21,2.04855563E8
large,Q,600,0.8,0.05331693108429958,-25,25,2.02819383E8
large,Q,600,0.8,0.1296892915861323,-42,42,2.1702145E8
large,Q,600,0.8,0.0488288470768552,-27,27,1.98941186E8
large,Q,600,0.8,0.0866708678853847,-21,21,2.05843721E8
large,Q,600,0.8,0.1097741431784125,-20,20,1.98791524E8
large,Q,600,0.8,0.08719365657831935,-34,34,2.17018692E8
large,Q,600,0.8,0.06175114351011857,-21,21,2.1107202E8
large,Q,600,0.8,0.17351389002880446,-26,26,2.09776269E8
large,Q,600,0.8,0.037481169806432124,-19,19,2.09199678E8
large,Q,600,0.8,0.09491245649313962,-19,19,2.19584595E8
large,Q,600,0.8,0.0408960255114188,-23,23,2.07312371E8
large,Q,600,0.8,0.05241139929725658,-23,23,2.21302549E8
large,Q,600,0.8,0.08819944530815027,-221,221,2.02627973E8
large,Q,600,0.8,0.020904546625534426,-19,19,2.01466917E8
large,Q,600,0.8,0.06709271061447719,-30,30,2.01028961E8
large,Q,600,0.8,0.15719305592591515,-21,21,2.11048783E8
large,Q,600,0.8,0.06924330528812428,-25,25,2.0842656E8
large,Q,600,0.8,0.09220568524294759,-18,18,2.00951373E8
large,Q,600,0.8,0.14023553368167319,-27,27,2.14502807E8
large,Q,600,0.8,0.03511604589241091,-20,20,2.0659321E8
large,Q,600,0.8,0.10845865698487289,-26,26,2.05442787E8
large,Q,600,0.8,0.025139571857285103,-21,21,2.10675811E8
large,Q,600,0.8,0.04180316162374176,-25,25,2.12194873E8
large,Q,600,0.8,0.10245602410700583,-38,38,2.14603632E8
large,Q,600,0.8,0.12339112859236301,-40,40,1.90985114E8
large,Q,600,0.8,0.0343688860250726,-18,18,2.00360998E8
large,Q,600,0.8,0.022840152263510216,-19,19,2.05591267E8
large,Q,600,0.8,0.11793810363781221,-24,24,2.13972692E8
large,Q,600,0.8,0.08478834234809263,-18,18,2.11338259E8
large,Q,600,0.8,0.054528015915793926,-24,24,2.15344455E8
large,Q,600,0.8,0.040037884473220764,-19,19,2.11025153E8
large,Q,600,0.8,0.12146582163866437,-30,30,2.00817465E8
large,Q,600,0.8,0.048656505075735934,-26,26,2.11325656E8
large,Q,600,0.8,0.04353097828770913,-31,31,2.08935802E8
large,Q,600,0.8,0.13218175994288872,-86,86,2.02705167E8
large,Q,600,0.9,0.04884892822362574,-33,33,2.03722075E8
large,Q,600,0.9,0.11771297027288696,-23,23,2.00018747E8
large,Q,600,0.9,0.08062398836758344,-23,23,2.0357911E8
large,Q,600,0.9,0.16402513928631812,-30,30,2.01545686E8
large,Q,600,0.9,0.06883701759970862,-19,19,2.08430105E8
large,Q,600,0.9,0.1309351585042271,-43,43,2.05918946E8
large,Q,600,0.9,0.048212267301917855,-19,19,1.98677703E8
large,Q,600,0.9,0.08737940001436506,-22,22,2.00778081E8
large,Q,600,0.9,0.04593815862821682,-20,20,2.0641401E8
large,Q,600,0.9,0.1288746372188201,-34,34,2.04441632E8
large,Q,600,0.9,0.07479423290688647,-18,18,1.98167674E8
large,Q,600,0.9,0.15846442852465126,-26,26,2.01758756E8
large,Q,600,0.9,0.10015797046034614,-22,22,2.04161608E8
large,Q,600,0.9,0.05753781425536664,-17,17,2.04904793E8
large,Q,600,0.9,0.08734511955411728,-22,22,2.02508244E8
large,Q,600,0.9,0.04429711981754436,-22,22,2.00012052E8
large,Q,600,0.9,0.1921005596209635,-37,37,2.08927925E8
large,Q,600,0.9,0.0836297290289123,-24,24,2.07091424E8
large,Q,600,0.9,0.0943224303728536,-17,17,2.05425852E8
large,Q,600,0.9,0.05688237673943153,-18,18,1.99294071E8
large,Q,600,0.9,0.21449664067077512,-18,18,2.07004778E8
large,Q,600,0.9,0.17062968629535424,-27,27,2.02644908E8
large,Q,600,0.9,0.10410348295892735,-20,20,2.01762695E8
large,Q,600,0.9,0.2013259963813261,-27,27,2.07110328E8
large,Q,600,0.9,0.1799472083056608,-21,21,1.98340966E8
large,Q,600,0.9,0.04705139148681692,-21,21,2.02510213E8
large,Q,600,0.9,0.06777678622167294,-21,21,2.05716115E8
large,Q,600,0.9,0.07835661832480212,-28,28,2.00001418E8
large,Q,600,0.9,0.07420949224534334,-27,27,2.04176573E8
large,Q,600,0.9,0.07507696622990734,-19,19,2.13070785E8
large,Q,600,0.9,0.10875430328372815,-20,20,1.97016069E8
large,Q,600,0.9,0.13347498410281267,-20,20,1.95369795E8
large,Q,600,0.9,0.0774139608972011,-21,21,1.964446E8
large,Q,600,0.9,0.2034934928711145,-39,39,2.03844562E8
large,Q,600,0.9,0.14343536654085787,-36,36,2.06337604E8
large,Q,600,0.9,0.08124703255058874,-37,37,1.95325685E8
large,Q,600,0.9,0.13380796759198432,-24,24,1.99232632E8
large,Q,600,0.9,0.08112289207666468,-29,29,2.0884246E8
large,Q,600,0.9,0.19648251091126911,-35,35,2.0278945E8
large,Q,600,0.9,0.04908008012511367,-17,17,1.93091794E8
large,Q,600,0.9,0.07539592033399334,-25,25,1.91170615E8
large,Q,600,0.9,0.06287881243716331,-22,22,2.08772356E8
large,Q,600,0.9,0.19033721978990092,-18,18,2.1074434E8
large,Q,600,0.9,0.04711730745801046,-26,26,2.06427401E8
large,Q,600,0.9,0.08097069081355279,-20,20,2.00179436E8
large,Q,600,0.9,0.1662359554355195,-25,25,1.99865147E8
large,Q,600,0.9,0.1292885521162006,-26,26,1.97841569E8
large,Q,600,0.9,0.10000797127754701,-18,18,1.90929976E8
large,Q,600,0.9,0.15630732695425031,-29,29,1.99245629E8
large,Q,600,0.9,0.05823789677131064,-20,20,2.08491938E8
large,Q,600,0.9,0.1553497660024492,-40,40,1.9682466E8
large,Q,600,0.9,0.14110779342136492,-17,17,2.03468046E8
large,Q,600,0.9,0.0791848480710664,-27,27,2.0363543E8
large,Q,600,0.9,0.10988053876249548,-25,25,2.02433414E8
large,Q,600,0.9,0.10964786251508185,-23,23,2.03775245E8
large,Q,600,0.9,0.11143069965873131,-19,19,1.98275193E8
large,Q,600,0.9,0.11810717150007033,-25,25,2.11748252E8
large,Q,600,0.9,0.0393536110033903,-22,22,2.02566533E8
large,Q,600,0.9,0.08964084319195154,-20,20,2.02049414E8
large,Q,600,0.9,0.10096693120398115,-24,24,2.09156356E8
large,Q,600,0.9,0.13884367291958277,-38,38,2.03753978E8
large,Q,600,0.9,0.1158332980192256,-33,33,2.02341648E8
large,Q,600,0.9,0.168074132089032,-19,19,2.04815391E8
large,Q,600,0.9,0.16403895485251407,-25,25,2.00014809E8
large,Q,600,0.9,0.05932119547154446,-1459,1459,2.08188283E8
large,Q,600,0.9,0.17711698742703508,-25,25,1.99812372E8
large,Q,600,0.9,0.06768631313629037,-24,24,1.967581E8
large,Q,600,0.9,0.0358395801343514,-17,17,1.91567218E8
large,Q,600,0.9,0.07822917803073004,-24,24,2.0151024E8
large,Q,600,0.9,0.07318440860957676,-27,27,1.98457938E8
large,Q,600,0.9,0.11948110625397979,-28,28,2.06549886E8
large,Q,600,0.9,0.046433361385142646,-18,18,1.9714013E8
large,Q,600,0.9,0.046352676819319205,-20,20,2.03872525E8
large,Q,600,0.9,0.05588122454041322,-31,31,2.01146326E8
large,Q,600,0.9,0.1288999472480299,-29,29,2.05649556E8
large,Q,600,0.9,0.20002047327752193,-24,24,2.07340334E8
