gridWorld,iteration,epsilon,lastMaxDelta,rewards,numOfActions,runningTime
large,571,0.4,0.2871497027329766,-41,41,3.30318971E8
large,576,0.4,0.2545678609768194,-713,713,3.33548504E8
large,581,0.4,0.21627672545590215,-32,32,3.34398422E8
large,586,0.4,0.24506041046363158,-30,30,3.35218015E8
large,591,0.4,0.1688593611899254,-170,170,3.36462566E8
large,596,0.4,0.22894162030987775,-33,33,3.37187636E8
large,1,0.4,0.12159855952209,-306,306,1205167.0
large,6,0.4,0.1364671187552544,-245,245,2.7371471E7
large,11,0.4,0.1571143631878873,-2916,2916,5.0075087E7
large,16,0.4,0.14829201505098366,-4205,4205,7.8608402E7
large,21,0.4,0.15913521687949395,-135,135,8.3794165E7
large,26,0.4,0.15836813061422916,-696,696,9.8566915E7
large,31,0.4,0.15771747643498957,-165,165,1.02502612E8
large,36,0.4,0.16675055397543082,-81,81,1.13399528E8
large,41,0.4,0.19887686570090146,-222,222,1.24579619E8
large,46,0.4,0.14692198851044402,-6698,6698,1.53254719E8
large,51,0.4,0.1500546559175433,-63,63,1.64405666E8
large,56,0.4,0.15354171195875566,-1100,1100,1.80938116E8
large,61,0.4,0.16390585206830544,-66,66,1.81777401E8
large,66,0.4,0.18318715656481377,-251,251,1.88571629E8
large,71,0.4,0.20820921788101576,-77,77,1.9024429E8
large,76,0.4,0.15589888868940083,-523,523,1.97174395E8
large,81,0.4,0.15124856890624727,-82,82,1.9898569E8
large,86,0.4,0.20650786528162635,-289,289,2.00136901E8
large,91,0.4,0.1738332472827766,-160,160,2.02333771E8
large,96,0.4,0.14138888363396873,-137,137,2.04223441E8
large,101,0.4,0.24216454243631258,-301,301,2.07770019E8
large,106,0.4,0.1883634687834368,-65,65,2.1774258E8
large,111,0.4,0.1935174790275518,-69,69,2.18475133E8
large,116,0.4,0.20560208802729107,-98,98,2.19114738E8
large,121,0.4,0.09930825230690132,-29,29,2.23172134E8
large,126,0.4,0.16426191843736682,-48,48,2.25103946E8
large,131,0.4,0.2140043034212189,-47,47,2.26129913E8
large,136,0.4,0.1331426697451743,-66,66,2.27548544E8
large,141,0.4,0.14360241405836405,-233,233,2.32184893E8
large,146,0.4,0.18055738379046637,-59,59,2.32715009E8
large,151,0.4,0.1719893867236557,-44,44,2.33425506E8
large,156,0.4,0.16920113566305517,-37,37,2.36399039E8
large,161,0.4,0.13776845779729463,-245,245,2.38097301E8
large,166,0.4,0.14165461596385853,-57,57,2.40102762E8
large,171,0.4,0.17475051977142186,-46,46,2.40927081E8
large,176,0.4,0.21958835709325797,-37,37,2.42484346E8
large,181,0.4,0.1737005159041889,-134,134,2.45537436E8
large,186,0.4,0.14666308969524167,-31,31,2.48212434E8
large,191,0.4,0.19668349472948066,-27,27,2.48980432E8
large,196,0.4,0.1695981379011524,-68,68,2.50197809E8
large,201,0.4,0.1812714042539767,-51,51,2.51085537E8
large,206,0.4,0.16701177737615414,-143,143,2.58550089E8
large,211,0.4,0.156136840914737,-894,894,2.68478146E8
large,216,0.4,0.1357925443037331,-26,26,2.70999938E8
large,221,0.4,0.2273309038971898,-36,36,2.71814804E8
large,226,0.4,0.17231890211858847,-40,40,2.72240945E8
large,231,0.4,0.17589315563953,-143,143,2.72756095E8
large,236,0.4,0.1818956881076872,-924,924,2.74735956E8
large,241,0.4,0.20694907925691552,-37,37,2.76179794E8
large,246,0.4,0.1493759558328982,-30,30,2.76590968E8
large,251,0.4,0.22461953608871177,-31,31,2.76923374E8
large,256,0.4,0.18762025203370847,-33,33,2.77650806E8
large,261,0.4,0.2457938263191899,-28,28,2.78099396E8
large,266,0.4,0.2119780574715433,-30,30,2.78455433E8
large,271,0.4,0.09761394685018399,-32,32,2.78828798E8
large,276,0.4,0.21736680652231044,-31,31,2.79163173E8
large,281,0.4,0.17107149038987846,-194,194,2.79989855E8
large,286,0.4,0.22513994289293304,-51,51,2.80751158E8
large,291,0.4,0.1546034691426188,-27,27,2.86813227E8
large,296,0.4,0.13931340048953267,-3568,3568,3.00971971E8
large,301,0.4,0.2348855005712842,-37,37,3.01755724E8
large,306,0.4,0.16635201031096258,-278,278,3.03613099E8
large,311,0.4,0.23808498943297796,-217,217,3.05844233E8
large,316,0.4,0.13602022855254248,-35,35,3.16941223E8
large,321,0.4,0.2037592123609091,-30,30,3.17694649E8
large,326,0.4,0.2027921149472931,-28,28,3.18406328E8
large,331,0.4,0.22249556646506852,-33,33,3.19091225E8
large,336,0.4,0.185921297157293,-37,37,3.19877735E8
large,341,0.4,0.16194347119176378,-27,27,3.20910791E8
large,346,0.4,0.2025476228870584,-42,42,3.21681941E8
large,351,0.4,0.21222163390699755,-37,37,3.22724056E8
large,356,0.4,0.20846735664036942,-55,55,3.23436128E8
large,361,0.4,0.16942465288592246,-31,31,3.24190342E8
large,366,0.4,0.18960154014871877,-51,51,3.25022538E8
large,371,0.4,0.08813833331631216,-27,27,3.25660567E8
large,376,0.4,0.22695229443961296,-42,42,3.28970051E8
large,381,0.4,0.1836558060295701,-37,37,3.29686849E8
large,386,0.4,0.173394065085267,-31,31,3.30446184E8
large,391,0.4,0.24406177013175823,-58,58,3.31529258E8
large,396,0.4,0.11892533168951935,-27,27,3.33800565E8
large,401,0.4,0.2145971501320556,-31,31,3.34678841E8
large,406,0.4,0.13381490660762552,-45,45,3.35462593E8
large,411,0.4,0.22880334070697472,-41,41,3.36243195E8
large,416,0.4,0.2070282918986024,-50,50,3.36951723E8
large,421,0.4,0.22588479666711248,-35,35,3.37702392E8
large,426,0.4,0.2602472243828742,-39,39,3.38583818E8
large,431,0.4,0.24739415655389374,-41,41,3.39629084E8
large,436,0.4,0.14322234807429268,-34,34,3.40478609E8
large,441,0.4,0.1949151695478406,-28,28,3.41342706E8
large,446,0.4,0.20353830207528834,-43,43,3.42182384E8
large,451,0.4,0.14789455496795867,-21,21,3.451634E8
large,456,0.4,0.12671574933759544,-35,35,3.46305552E8
large,461,0.4,0.08189248330431198,-26,26,3.47168468E8
large,466,0.4,0.26159612886580863,-48,48,3.48449253E8
large,471,0.4,0.1666540227597051,-34,34,3.58719955E8
large,476,0.4,0.2518308243225622,-55,55,3.59648249E8
large,481,0.4,0.20993407802211195,-53,53,3.60457995E8
large,486,0.4,0.15906928491225258,-30,30,3.6228465E8
large,491,0.4,0.1810151043922552,-43,43,3.63022323E8
large,496,0.4,0.20911020969193927,-25,25,3.63961644E8
large,501,0.4,0.19302697620492903,-47,47,3.64790689E8
large,506,0.4,0.19690534863436504,-18,18,3.65444078E8
large,511,0.4,0.22133910698864367,-35,35,3.66303843E8
large,516,0.4,0.19686665615097887,-35,35,3.67101774E8
large,521,0.4,0.23344249554593688,-44,44,3.68205723E8
large,526,0.4,0.22713008502357201,-61,61,3.69160798E8
large,531,0.4,0.22398604483110285,-47,47,3.69909498E8
large,536,0.4,0.17900975713170375,-182,182,3.7123912E8
large,541,0.4,0.19969193132198182,-49,49,3.72037839E8
large,546,0.4,0.20196821270085596,-23,23,3.72850736E8
large,551,0.4,0.20068980186487284,-30,30,3.73638427E8
large,556,0.4,0.252490312240786,-27,27,3.74351287E8
large,561,0.4,0.23575690738296906,-26,26,3.75029489E8
large,566,0.4,0.1986629325332796,-38,38,3.75770706E8
large,571,0.4,0.14123522523282972,-28,28,3.76482779E8
large,576,0.4,0.26214301295828246,-38,38,3.80874943E8
large,581,0.4,0.1984078239942484,-38,38,3.81568899E8
large,586,0.4,0.2135375541439153,-51,51,3.82230166E8
large,591,0.4,0.19291172491229958,-31,31,3.8300289E8
large,596,0.4,0.2100256309388513,-50,50,3.83885104E8
large,1,0.4,0.1464094225844707,-3560,3560,1.3315127E7
large,6,0.4,0.14538971751232932,-3283,3283,3.4566634E7
large,11,0.4,0.15393410727374057,-6027,6027,5.3039168E7
large,16,0.4,0.1535604124644867,-258,258,5.5921329E7
large,21,0.4,0.16690360608112798,-229,229,5.8121349E7
large,26,0.4,0.1523546647923073,-5715,5715,7.251837E7
large,31,0.4,0.1661530005586993,-1494,1494,8.6764942E7
large,36,0.4,0.17806680803087538,-291,291,8.9435214E7
large,41,0.4,0.16553887353744923,-120,120,9.0957033E7
large,46,0.4,0.1802437675748414,-54,54,9.2251209E7
large,51,0.4,0.17464285372756105,-80,80,9.7204997E7
large,56,0.4,0.1544622768769357,-93,93,9.9628722E7
large,61,0.4,0.13696326334405295,-39,39,1.00412868E8
large,66,0.4,0.19511066765339713,-2129,2129,1.06378446E8
large,71,0.4,0.167940500275382,-93,93,1.07921926E8
large,76,0.4,0.15893088025745783,-100,100,1.10627644E8
large,81,0.4,0.17166921691170245,-97,97,1.17298992E8
large,86,0.4,0.1718454730192982,-744,744,1.23249997E8
large,91,0.4,0.1683712737997376,-273,273,1.24536296E8
large,96,0.4,0.19891959984018914,-111,111,1.26122706E8
large,101,0.4,0.17864554285552625,-65,65,1.32200529E8
large,106,0.4,0.2333477707961058,-1419,1419,1.35189422E8
large,111,0.4,0.1732650682083321,-38,38,1.36260682E8
large,116,0.4,0.16281193533370253,-29,29,1.38802954E8
large,121,0.4,0.23162184603586433,-56,56,1.44311671E8
large,126,0.4,0.15389751371233995,-646,646,1.46074523E8
large,131,0.4,0.16379537787773302,-41,41,1.46547925E8
large,136,0.4,0.21005384531117377,-88,88,1.474518E8
large,141,0.4,0.20090305034833889,-288,288,1.48481706E8
large,146,0.4,0.17006890719538426,-6479,6479,1.61160379E8
large,151,0.4,0.18345163869270387,-41,41,1.62557743E8
large,156,0.4,0.18672283424955882,-44,44,1.63507698E8
large,161,0.4,0.21593078752047745,-1197,1197,1.66051152E8
large,166,0.4,0.15717969922919472,-317,317,1.68717092E8
large,171,0.4,0.16797513645866324,-54,54,1.69238149E8
large,176,0.4,0.14853984829404254,-71,71,1.71244004E8
large,181,0.4,0.18586808332952076,-47,47,1.72331805E8
large,186,0.4,0.16037403163870678,-49,49,1.8034144E8
large,191,0.4,0.1392661526841259,-40,40,1.82395345E8
large,196,0.4,0.1841785273473615,-174,174,1.83725754E8
large,201,0.4,0.1971583367619072,-29,29,1.84447673E8
large,206,0.4,0.21157386911566523,-48,48,1.86865097E8
large,211,0.4,0.2101163397750767,-45,45,1.8750864E8
large,216,0.4,0.20232249772788613,-69,69,1.88599592E8
large,221,0.4,0.13994662779670364,-33,33,1.94230007E8
large,226,0.4,0.27794697897570186,-65,65,1.94765243E8
large,231,0.4,0.15491260961125786,-43,43,1.95485192E8
large,236,0.4,0.21468366919497583,-37,37,1.96961719E8
large,241,0.4,0.19437919447997754,-78,78,1.9780888E8
large,246,0.4,0.20894160267301398,-30,30,1.98647771E8
large,251,0.4,0.2167593741763696,-37,37,1.99907683E8
large,256,0.4,0.2092141848142326,-43,43,2.01032112E8
large,261,0.4,0.25432454035382723,-35,35,2.07180827E8
large,266,0.4,0.19124421959945437,-25,25,2.07868087E8
large,271,0.4,0.23782848668875545,-54,54,2.08712886E8
large,276,0.4,0.20109387039624949,-264,264,2.12366984E8
large,281,0.4,0.19434048164594842,-59,59,2.13335056E8
large,286,0.4,0.2595973714651243,-39,39,2.14280285E8
large,291,0.4,0.15316286321786166,-49,49,2.15177465E8
large,296,0.4,0.18411747316963556,-1749,1749,2.22338363E8
large,301,0.4,0.22690448996444168,-48,48,2.23985031E8
large,306,0.4,0.20327009490224768,-61,61,2.31298741E8
large,311,0.4,0.20406737020089682,-42,42,2.38560464E8
large,316,0.4,0.21858921572382162,-61,61,2.39356031E8
large,321,0.4,0.2576225471977054,-44,44,2.40305987E8
large,326,0.4,0.24780376302098528,-41,41,2.41153148E8
large,331,0.4,0.21754211195318796,-38,38,2.41874673E8
large,336,0.4,0.17553592016233566,-167,167,2.43417366E8
large,341,0.4,0.24010751279346287,-47,47,2.44401979E8
large,346,0.4,0.21658268987832052,-29,29,2.44745806E8
large,351,0.4,0.19306809983397866,-28,28,2.45283405E8
large,356,0.4,0.15360685560456844,-28,28,2.45561854E8
large,361,0.4,0.2738034112236709,-46,46,2.45917497E8
large,366,0.4,0.17129472960195713,-31,31,2.4622509E8
large,371,0.4,0.2434621656756173,-29,29,2.46993482E8
large,376,0.4,0.21062185655265253,-67,67,2.47625998E8
large,381,0.4,0.14178761698839892,-43,43,2.48057259E8
large,386,0.4,0.2635516201274708,-36,36,2.5730475E8
large,391,0.4,0.17239667157863892,-31,31,2.58052663E8
large,396,0.4,0.18742607298240532,-23,23,2.58378767E8
large,401,0.4,0.22890454644732827,-43,43,2.58729289E8
large,406,0.4,0.21387842079888486,-36,36,2.59811183E8
large,411,0.4,0.20228617205339283,-30,30,2.60619747E8
large,416,0.4,0.22014911190382236,-44,44,2.64817746E8
large,421,0.4,0.210516652611636,-35,35,2.65468773E8
large,426,0.4,0.20912952929615436,-39,39,2.66241104E8
large,431,0.4,0.19943136896684543,-28,28,2.66918518E8
large,436,0.4,0.2282947655708618,-56,56,2.67676276E8
large,441,0.4,0.24943260437702364,-41,41,2.68402134E8
large,446,0.4,0.23261836477680653,-46,46,2.70682105E8
large,451,0.4,0.1787210405950046,-23,23,2.71366608E8
large,456,0.4,0.22365197427259176,-39,39,2.76405467E8
large,461,0.4,0.18422036766513727,-34,34,2.77173466E8
large,466,0.4,0.20020708242546448,-37,37,2.77898535E8
large,471,0.4,0.09332639176053448,-22,22,2.78513328E8
large,476,0.4,0.2403874256916847,-18,18,2.79183259E8
large,481,0.4,0.22133785568129838,-43,43,2.79915418E8
large,486,0.4,0.2109281148183353,-59,59,2.80836229E8
large,491,0.4,0.2484844481439179,-43,43,2.81479378E8
large,496,0.4,0.177114992575083,-35,35,2.82291094E8
large,501,0.4,0.21257054232740336,-49,49,2.83565971E8
large,506,0.4,0.2151959677428863,-36,36,2.84230783E8
large,511,0.4,0.23825805060860983,-39,39,2.84999175E8
large,516,0.4,0.17062323937193824,-20,20,2.85648232E8
large,521,0.4,0.2231955116855917,-35,35,2.86300834E8
large,526,0.4,0.20571912585507812,-43,43,2.87060956E8
large,531,0.4,0.2139648188085692,-24,24,2.91817428E8
large,536,0.4,0.19053577732333515,-27,27,2.9254486E8
large,541,0.4,0.2274968341672512,-26,26,2.93297499E8
large,546,0.4,0.10627328443891315,-19,19,2.93889055E8
large,551,0.4,0.27648121565324213,-44,44,2.94696832E8
large,556,0.4,0.2430705674588456,-39,39,2.954156E8
large,561,0.4,0.226074388352834,-32,32,2.96050872E8
large,566,0.4,0.18217465535650224,-23,23,2.97024852E8
large,571,0.4,0.25161920681953887,-34,34,2.9775898E8
large,576,0.4,0.19832515797045858,-46,46,2.98622289E8
large,581,0.4,0.16025647131014864,-413,413,3.00795922E8
large,586,0.4,0.20552577446020948,-35,35,3.02099157E8
large,591,0.4,0.11829862589357809,-33,33,3.02711981E8
large,596,0.4,0.2533930288081572,-58,58,3.04298784E8
large,1,0.4,0.14956951073654845,-5342,5342,2.0017196E7
large,6,0.4,0.13525845582272722,-691,691,2.6681061E7
large,11,0.4,0.15211089627570895,-361,361,6.0325309E7
large,16,0.4,0.169887202611964,-152,152,7.9848228E7
large,21,0.4,0.17285534636166977,-915,915,8.6916966E7
large,26,0.4,0.156146533037675,-581,581,8.9049246E7
large,31,0.4,0.13808833062563597,-49,49,9.1504084E7
large,36,0.4,0.15339391368123234,-5850,5850,1.02873615E8
large,41,0.4,0.14286372552938698,-871,871,1.051335E8
large,46,0.4,0.16635813811305944,-76,76,1.0695858E8
large,51,0.4,0.15373438530222927,-53,53,1.10753675E8
large,56,0.4,0.15899722303059427,-108,108,1.20619897E8
large,61,0.4,0.160328334959984,-473,473,1.26906065E8
large,66,0.4,0.18166740734995934,-110,110,1.28919403E8
large,71,0.4,0.16302104502857206,-123,123,1.33838139E8
large,76,0.4,0.15506971884644027,-1059,1059,1.38146808E8
large,81,0.4,0.19462964339471345,-156,156,1.44195486E8
large,86,0.4,0.17613362158367263,-60,60,1.44848876E8
large,91,0.4,0.16702906495511005,-821,821,1.48472254E8
large,96,0.4,0.18691608137804572,-93,93,1.53502842E8
large,101,0.4,0.1700845486546756,-153,153,1.55002606E8
large,106,0.4,0.167691570895788,-236,236,1.56228253E8
large,111,0.4,0.2147009150614605,-45,45,1.57927302E8
large,116,0.4,0.17951136688472946,-75,75,1.60710608E8
large,121,0.4,0.19441566131722432,-25,25,1.62053227E8
large,126,0.4,0.22837392014308744,-39,39,1.63235157E8
large,131,0.4,0.1749004780026855,-74,74,1.63807415E8
large,136,0.4,0.15997483283710956,-727,727,1.65759313E8
large,141,0.4,0.1543341228282049,-233,233,1.66588357E8
large,146,0.4,0.18900451837296428,-36,36,1.69716278E8
large,151,0.4,0.22644186435836877,-49,49,1.70268843E8
large,156,0.4,0.20017354463043624,-49,49,1.7365749E8
large,161,0.4,0.22768095395735455,-487,487,1.74876835E8
large,166,0.4,0.1962426891637925,-57,57,1.78141814E8
large,171,0.4,0.18157450157121602,-59,59,1.78831043E8
large,176,0.4,0.18659025642188887,-327,327,1.85224337E8
large,181,0.4,0.21995436624811804,-42,42,1.85696557E8
large,186,0.4,0.16060593537656054,-104,104,1.86258181E8
large,191,0.4,0.16853954268052007,-45,45,1.86663842E8
large,196,0.4,0.1767183886221222,-153,153,1.94395422E8
large,201,0.4,0.1760767484625525,-34,34,1.94871187E8
large,206,0.4,0.15236322815560044,-34,34,1.95732134E8
large,211,0.4,0.14317070723901004,-506,506,1.97958148E8
large,216,0.4,0.20270938136515637,-34,34,1.98943549E8
large,221,0.4,0.18050082601058648,-43,43,2.0020031E8
large,226,0.4,0.2606564339145443,-91,91,2.00866697E8
large,231,0.4,0.18956575734362602,-39,39,2.03382581E8
large,236,0.4,0.16882884392006048,-201,201,2.04198235E8
large,241,0.4,0.16903716412654646,-2824,2824,2.13353173E8
large,246,0.4,0.2356386512929305,-60,60,2.1425311E8
large,251,0.4,0.20542831596389632,-42,42,2.14954155E8
large,256,0.4,0.16950732331305218,-83,83,2.15435828E8
large,261,0.4,0.20777801724916678,-27,27,2.15895052E8
large,266,0.4,0.22930908864662158,-31,31,2.16331432E8
large,271,0.4,0.1765988205646476,-37,37,2.16758755E8
large,276,0.4,0.11199807851580701,-29,29,2.20190724E8
large,281,0.4,0.16825391949130264,-40,40,2.21232445E8
large,286,0.4,0.20942680858803975,-41,41,2.22040222E8
large,291,0.4,0.16056370620952354,-124,124,2.23790078E8
large,296,0.4,0.24573601478001095,-53,53,2.24696316E8
large,301,0.4,0.12318311393672232,-27,27,2.25340647E8
large,306,0.4,0.2605712193562084,-49,49,2.26688386E8
large,311,0.4,0.08244581054862188,-23,23,2.2748553E8
large,316,0.4,0.2541904060494016,-435,435,2.30814311E8
large,321,0.4,0.17386041331380575,-138,138,2.44242078E8
large,326,0.4,0.19520037055028894,-141,141,2.45438187E8
large,331,0.4,0.2402912034767315,-31,31,2.46636659E8
large,336,0.4,0.27538657666396205,-76,76,2.47607094E8
large,341,0.4,0.13583218576038547,-28,28,2.48811867E8
large,346,0.4,0.15680917718387555,-41,41,2.4952709E8
large,351,0.4,0.24254894169492758,-52,52,2.50352591E8
large,356,0.4,0.23762736895244085,-42,42,2.51248983E8
large,361,0.4,0.2242692545946312,-38,38,2.51944908E8
large,366,0.4,0.1354218683336681,-33,33,2.5269282E8
large,371,0.4,0.2204631608698815,-54,54,2.53597089E8
large,376,0.4,0.20338784443951852,-33,33,2.54373753E8
large,381,0.4,0.20797206835655402,-35,35,2.552154E8
large,386,0.4,0.2078186532430184,-39,39,2.56324863E8
large,391,0.4,0.19634362970813868,-33,33,2.57090499E8
large,396,0.4,0.2627735600823904,-46,46,2.57836836E8
large,401,0.4,0.2453838534074677,-45,45,2.58714717E8
large,406,0.4,0.2421742331126815,-27,27,2.59445301E8
large,411,0.4,0.2777427126182057,-58,58,2.60306641E8
large,416,0.4,0.21316023359309266,-27,27,2.61388534E8
large,421,0.4,0.17829663522778638,-32,32,2.62575584E8
large,426,0.4,0.17287557345198845,-43,43,2.63396752E8
large,431,0.4,0.11249494748659927,-23,23,2.64366793E8
large,436,0.4,0.18232328285420252,-31,31,2.65032392E8
large,441,0.4,0.23837031818566778,-57,57,2.67479354E8
large,446,0.4,0.09706876370959083,-23,23,2.68084694E8
large,451,0.4,0.2413480668406951,-44,44,2.68817641E8
large,456,0.4,0.19989541359546514,-54,54,2.71451679E8
large,461,0.4,0.24180310759098234,-38,38,2.72295296E8
large,466,0.4,0.23893879889882896,-54,54,2.73047541E8
large,471,0.4,0.24024429276053194,-31,31,2.73746617E8
large,476,0.4,0.21983553341415707,-44,44,2.75019131E8
large,481,0.4,0.18507124410950926,-39,39,2.76187671E8
large,486,0.4,0.22989851713168052,-34,34,2.77435373E8
large,491,0.4,0.22271262067013264,-129,129,2.78625574E8
large,496,0.4,0.25086924173503933,-33,33,2.79314804E8
large,501,0.4,0.16056795398807466,-35,35,2.80986284E8
large,506,0.4,0.2648309329467313,-44,44,2.81737347E8
large,511,0.4,0.227341495436427,-52,52,2.82517161E8
large,516,0.4,0.26828913884944905,-49,49,2.83489959E8
large,521,0.4,0.22169396154782128,-22,22,2.84448973E8
large,526,0.4,0.09811264437779776,-21,21,2.85322129E8
large,531,0.4,0.28031467108913244,-52,52,2.87497337E8
large,536,0.4,0.2282080615166553,-30,30,2.8820429E8
large,541,0.4,0.20721944217417843,-28,28,2.94790961E8
large,546,0.4,0.19443273341738276,-37,37,2.95542024E8
large,551,0.4,0.23010757949472982,-31,31,2.9692521E8
large,556,0.4,0.20732288636603435,-43,43,2.99300885E8
large,561,0.4,0.23741634302376724,-42,42,3.00123628E8
large,566,0.4,0.18794116264737148,-45,45,3.00878236E8
large,571,0.4,0.22051704698191088,-35,35,3.01674198E8
large,576,0.4,0.24602812917334038,-34,34,3.02680079E8
large,581,0.4,0.15952261942871537,-27,27,3.03286601E8
large,586,0.4,0.22212575642586518,-38,38,3.04152667E8
large,591,0.4,0.1841189859495742,-25,25,3.04902549E8
large,596,0.4,0.2001313941470304,-31,31,3.05767828E8
large,1,0.4,0.12954063959009998,-854,854,3268129.0
large,6,0.4,0.14073876516578748,-253,253,3.7153805E7
large,11,0.4,0.1389163540669781,-270,270,4.4816462E7
large,16,0.4,0.15444220169059708,-697,697,4.7670266E7
large,21,0.4,0.14520483657554228,-255,255,5.5393575E7
large,26,0.4,0.15052334548872548,-168,168,5.7894888E7
large,31,0.4,0.16012375659032507,-593,593,6.3617462E7
large,36,0.4,0.16985650354997084,-2145,2145,7.9544966E7
large,41,0.4,0.16400478409830477,-157,157,8.3063582E7
large,46,0.4,0.1861200964109666,-107,107,8.4112392E7
large,51,0.4,0.1769874983084968,-89,89,8.6088315E7
large,56,0.4,0.17738632870282256,-89,89,8.7493161E7
large,61,0.4,0.1654242703144222,-91,91,9.2890026E7
large,66,0.4,0.1982028612796618,-590,590,9.6894252E7
large,71,0.4,0.15494123986942387,-63,63,9.8874901E7
large,76,0.4,0.18961683282932862,-127,127,1.04469082E8
large,81,0.4,0.16712983808604553,-39,39,1.07471366E8
large,86,0.4,0.17449000198169662,-94,94,1.08656841E8
large,91,0.4,0.16954294307573559,-313,313,1.10606376E8
large,96,0.4,0.1849395044316413,-82,82,1.13187245E8
large,101,0.4,0.15672602064350905,-390,390,1.14841396E8
large,106,0.4,0.18633723339340635,-163,163,1.20846752E8
large,111,0.4,0.16453969384486733,-220,220,1.25047901E8
large,116,0.4,0.1702235116438935,-1146,1146,1.35311907E8
large,121,0.4,0.194909152410081,-122,122,1.36313456E8
large,126,0.4,0.23246223212671158,-54,54,1.38267718E8
large,131,0.4,0.23311479141021363,-46,46,1.40744612E8
large,136,0.4,0.24307688014512419,-2803,2803,1.46030018E8
large,141,0.4,0.21101305868305253,-83,83,1.46830705E8
large,146,0.4,0.20984516625751493,-69,69,1.49033483E8
large,151,0.4,0.17076597143011174,-985,985,1.51407583E8
large,156,0.4,0.17721023935467173,-43,43,1.52472542E8
large,161,0.4,0.1694205061705416,-45,45,1.53437069E8
large,166,0.4,0.13697418328373345,-64,64,1.54141265E8
large,171,0.4,0.1695703584865047,-48,48,1.59410523E8
large,176,0.4,0.20884511537442596,-475,475,1.66160641E8
large,181,0.4,0.22431694327776697,-41,41,1.67359506E8
large,186,0.4,0.17188336232277468,-73,73,1.69092426E8
large,191,0.4,0.15879992353278283,-163,163,1.72349134E8
large,196,0.4,0.17657961917625542,-56,56,1.77122147E8
large,201,0.4,0.17098635047157185,-1211,1211,1.82314606E8
large,206,0.4,0.16348268456329684,-203,203,1.84837186E8
large,211,0.4,0.20705999255626217,-63,63,1.85763116E8
large,216,0.4,0.22521766473018623,-46,46,1.96491467E8
large,221,0.4,0.2505133614998609,-55,55,1.97477262E8
large,226,0.4,0.14497831761647895,-41,41,1.98474479E8
large,231,0.4,0.19488076104616914,-41,41,1.99324003E8
large,236,0.4,0.18658893494891426,-29,29,1.99752113E8
large,241,0.4,0.19344576273854308,-37,37,2.00601244E8
large,246,0.4,0.18639757845616067,-30,30,2.0330775E8
large,251,0.4,0.180042480200445,-90,90,2.03747282E8
large,256,0.4,0.2107485558861395,-47,47,2.04118678E8
large,261,0.4,0.20830421384430142,-29,29,2.04467625E8
large,266,0.4,0.19557589310491164,-22,22,2.05384103E8
large,271,0.4,0.19982035096104234,-39,39,2.05690121E8
large,276,0.4,0.23851208038215965,-34,34,2.0612532E8
large,281,0.4,0.16151113210971246,-82,82,2.06589664E8
large,286,0.4,0.24093744435309583,-56,56,2.07226512E8
large,291,0.4,0.21039182822815583,-29,29,2.07560887E8
large,296,0.4,0.14098622150754636,-29,29,2.10143332E8
large,301,0.4,0.24369463097526456,-48,48,2.14782831E8
large,306,0.4,0.2492558850660993,-47,47,2.15698128E8
large,311,0.4,0.2560955331193284,-30,30,2.1647873E8
large,316,0.4,0.20728586687765382,-43,43,2.18335711E8
large,321,0.4,0.09919547661387984,-28,28,2.19001704E8
large,326,0.4,0.1680365604894689,-27,27,2.19828779E8
large,331,0.4,0.2019183378192917,-174,174,2.21906708E8
large,336,0.4,0.159360502365395,-25,25,2.22692036E8
large,341,0.4,0.14575225726880525,-34,34,2.23349758E8
large,346,0.4,0.23068507696530371,-48,48,2.24358002E8
large,351,0.4,0.2210635376898118,-39,39,2.25169717E8
large,356,0.4,0.1440007541407864,-1085,1085,2.29846632E8
large,361,0.4,0.1667656621465703,-32,32,2.31000206E8
large,366,0.4,0.20334481877345723,-34,34,2.32068708E8
large,371,0.4,0.098607287637698,-26,26,2.33486552E8
large,376,0.4,0.2547033124479725,-26,26,2.34303781E8
large,381,0.4,0.1134655956951196,-28,28,2.35170635E8
large,386,0.4,0.26854923575125,-29,29,2.35850412E8
large,391,0.4,0.23216824183770512,-30,30,2.36781069E8
large,396,0.4,0.15511010971477823,-49,49,2.38066975E8
large,401,0.4,0.21244560724301742,-27,27,2.39042136E8
large,406,0.4,0.2196730615228999,-36,36,2.40012177E8
large,411,0.4,0.2796209714337925,-77,77,2.42292542E8
large,416,0.4,0.2585859709057807,-35,35,2.43205082E8
large,421,0.4,0.17617470352927356,-39,39,2.4402625E8
large,426,0.4,0.2441280102914556,-62,62,2.44969116E8
large,431,0.4,0.2112587759162734,-39,39,2.46047465E8
large,436,0.4,0.09526792071590506,-28,28,2.46731575E8
large,441,0.4,0.24635594281671125,-31,31,2.47450342E8
large,446,0.4,0.2641924640046267,-37,37,2.4817108E8
large,451,0.4,0.32536596730908496,-56,56,2.49035177E8
large,456,0.4,0.28347830971613774,-42,42,2.49677145E8
large,461,0.4,0.2550846597891123,-43,43,2.50382916E8
large,466,0.4,0.23622196299811904,-48,48,2.5131436E8
large,471,0.4,0.272466533038382,-27,27,2.52442728E8
large,476,0.4,0.25564093801825827,-42,42,2.53227268E8
large,481,0.4,0.19709404026527366,-36,36,2.54981849E8
large,486,0.4,0.2529808844396513,-41,41,2.55690771E8
