gridWorld,strategy,maxIteration,gamma,lastMaxDelta,rewards,numOfActions,runningTime
small,Q,91,0.9,0.0273452139193906,-3,3,1.1109987E7
small,Q,91,0.9,0.1830689967974377,-7,7,9932388.0
small,Q,91,0.9,0.15038401278955105,-6,6,1.1451451E7
small,Q,91,0.9,0.06965150322803071,-5,5,8450742.0
small,Q,91,0.9,0.05306185226571403,-3,3,8826076.0
small,Q,91,0.9,0.16723200335150645,-7,7,8931234.0
small,Q,91,0.9,0.07970119640695739,-7,7,7229033.0
small,Q,91,0.9,0.06111559442140857,-4,4,7026990.0
small,Q,91,0.9,0.03130464971941849,-3,3,9603527.0
small,Q,91,0.9,0.10895842203210426,-6,6,1.398624E7
small,Q,91,0.9,0.1923226101211548,-7,7,1.112771E7
small,Q,91,0.9,0.038219158875618886,-3,3,7789869.0
small,Q,91,0.9,0.14741022858295993,-12,12,9772487.0
small,Q,91,0.9,0.12263095214990671,-24,24,1.2576273E7
small,Q,91,0.9,0.04063382890665834,-3,3,1.3558918E7
small,Q,91,0.9,0.07676248823801046,-9,9,9953657.0
small,Q,91,0.9,0.1712189626323788,-8,8,7130178.0
small,Q,91,0.99,0.15586745577344585,-28,28,7185711.0
small,Q,91,0.99,0.04054712570418495,-3,3,1.2096569E7
small,Q,91,0.99,0.1677522749195326,-5,5,1.2144618E7
small,Q,91,0.99,0.09597111881634035,-5,5,9653939.0
small,Q,91,0.99,0.04195465065531323,-3,3,1.1917763E7
small,Q,91,0.99,0.05732862754160517,-3,3,1.106942E7
small,Q,91,0.99,0.0808050774663096,-3,3,1.4798743E7
small,Q,91,0.99,0.1535003681681224,-5,5,1.1181272E7
small,Q,91,0.99,0.1502314117414416,-18,18,1.1273826E7
small,Q,91,0.99,0.13000222431923936,-32,32,1.0885101E7
small,Q,91,0.99,0.04707621596300515,-3,3,1.302762E7
small,Q,91,0.99,0.23962009266726314,-8,8,1.0572781E7
small,Q,91,0.99,0.03526143477851429,-3,3,6951372.0
small,Q,91,0.99,0.047448821872208224,-3,3,9864253.0
small,Q,91,0.99,0.033868934880287194,-3,3,6546105.0
small,Q,91,0.99,0.1392690589581962,-24,24,6952160.0
small,Q,91,0.99,0.04689326152825757,-3,3,6822979.0
small,Q,91,0.99,0.2144461421712185,-6,6,7070313.0
small,Q,91,0.99,0.06060263956976808,-3,3,5.6547936E7
small,Q,91,0.99,0.0410149588633788,-3,3,7719371.0
small,Q,121,0.8,0.022464666133359845,-3,3,5999054.0
small,Q,121,0.8,0.0219395742396169,-3,3,5782045.0
small,Q,121,0.8,0.14346045537304408,-8,8,9053325.0
small,Q,121,0.8,0.025222538493912205,-3,3,9511367.0
small,Q,121,0.8,0.15765137048425282,-53,53,9681509.0
small,Q,121,0.8,0.03240813660472863,-4,4,6302315.0
small,Q,121,0.8,0.15006566029825508,-12,12,5083363.0
small,Q,121,0.8,0.022424966047310146,-3,3,9054114.0
small,Q,121,0.8,0.07166428247299206,-4,4,4985296.0
small,Q,121,0.8,0.04357054313798425,-4,4,8783935.0
small,Q,121,0.8,0.04082101471129862,-4,4,5309431.0
small,Q,121,0.8,0.09976503594973396,-5,5,5437037.0
small,Q,121,0.8,0.10927209025145457,-70,70,7304652.0
small,Q,121,0.8,0.04311353970717491,-5,5,9266396.0
small,Q,121,0.8,0.04426366257272374,-4,4,7144751.0
small,Q,121,0.8,0.12551262350277437,-37,37,6004962.0
small,Q,121,0.8,0.027634907627830163,-3,3,6831644.0
small,Q,121,0.8,0.04219553201083981,-4,4,4883290.0
small,Q,121,0.8,0.040015341357102496,-4,4,5635141.0
small,Q,121,0.8,0.06015053368560874,-4,4,5866722.0
small,Q,121,0.9,0.06435798857569441,-3,3,1.047432E7
small,Q,121,0.9,0.032165839915663685,-3,3,4958514.0
small,Q,121,0.9,0.06622142498297334,-4,4,5891534.0
small,Q,121,0.9,0.12016562450558244,-6,6,8150238.0
small,Q,121,0.9,0.07414823292415562,-5,5,5581184.0
small,Q,121,0.9,0.07726510207464399,-4,4,6314918.0
small,Q,121,0.9,0.02360723983103563,-4,4,5051462.0
small,Q,121,0.9,0.05741722820808848,-3,3,9453079.0
small,Q,121,0.9,0.12902583173454807,-44,44,4917948.0
small,Q,121,0.9,0.053587031878570945,-3,3,5560310.0
small,Q,121,0.9,0.15382833592616807,-19,19,7922989.0
small,Q,121,0.9,0.07298492133827605,-3,3,5309824.0
small,Q,121,0.9,0.18533119077927562,-5,5,7551199.0
small,Q,121,0.9,0.15005297703346465,-10,10,5132988.0
small,Q,121,0.9,0.17748228511373387,-20,20,5516987.0
small,Q,121,0.9,0.0858739633763661,-5,5,7646903.0
small,Q,121,0.9,0.10456837000735053,-3,3,6145959.0
small,Q,121,0.9,0.04465543652488191,-3,3,6985637.0
small,Q,121,0.9,0.04717747554891982,-3,3,5551252.0
small,Q,121,0.9,0.14897664448685077,-10,10,8832772.0
small,Q,121,0.99,0.21715828102164103,-8,8,5028619.0
small,Q,121,0.99,0.08671563250345748,-3,3,5022317.0
small,Q,121,0.99,0.17386654477781804,-5,5,5845848.0
small,Q,121,0.99,0.05999737750284506,-3,3,6107361.0
small,Q,121,0.99,0.14733364099765867,-5,5,5455941.0
small,Q,121,0.99,0.0986615710284684,-5,5,7007299.0
small,Q,121,0.99,0.17234904939497686,-110,110,5006957.0
small,Q,121,0.99,0.09861978656122661,-4,4,9521214.0
small,Q,121,0.99,0.15171161580174264,-5,5,5824580.0
small,Q,121,0.99,0.14701708788802303,-31,31,5533922.0
small,Q,121,0.99,0.048417254286137634,-3,3,5765504.0
small,Q,121,0.99,0.06923742727820548,-3,3,7000603.0
small,Q,121,0.99,0.16562785784107836,-8,8,7110486.0
small,Q,121,0.99,0.046734416322032235,-4,4,1.1031611E7
small,Q,121,0.99,0.09876256533618832,-4,4,6322795.0
small,Q,121,0.99,0.15703091118363832,-27,27,5196397.0
small,Q,121,0.99,0.09730634374668234,-4,4,8629154.0
small,Q,121,0.99,0.03729496698168289,-3,3,5612298.0
small,Q,121,0.99,0.04856516141030287,-3,3,5956125.0
small,Q,121,0.99,0.13471728997388688,-22,22,6138869.0
small,Q,151,0.8,0.04217210780084146,-3,3,9011578.0
small,Q,151,0.8,0.09642191015997148,-5,5,6750512.0
small,Q,151,0.8,0.1498830686893562,-6,6,8695714.0
small,Q,151,0.8,0.1467368009054979,-6,6,6631176.0
small,Q,151,0.8,0.021965326026309295,-3,3,8635456.0
small,Q,151,0.8,0.10484126752272127,-5,5,7242424.0
small,Q,151,0.8,0.02543603562052077,-3,3,4.1386068E7
small,Q,151,0.8,0.048056844685883116,-3,3,7115606.0
small,Q,151,0.8,0.15064883730437284,-5,5,8879246.0
small,Q,151,0.8,0.1438245782913654,-10,10,6251903.0
small,Q,151,0.8,0.0762521834717016,-33,33,9726407.0
small,Q,151,0.8,0.03352171195058662,-3,3,5667042.0
small,Q,151,0.8,0.037197721970357644,-6,6,1.1212781E7
small,Q,151,0.8,0.0688766636601319,-4,4,9519245.0
small,Q,151,0.8,0.019904008451445243,-3,3,6214488.0
small,Q,151,0.8,0.05756845445303238,-5,5,9358161.0
small,Q,151,0.8,0.11735861335181585,-7,7,5786378.0
small,Q,151,0.8,0.05259721958630159,-7,7,9681115.0
small,Q,151,0.8,0.03479924159307646,-3,3,6026623.0
small,Q,151,0.8,0.04966471889574953,-4,4,9889853.0
small,Q,151,0.9,0.17538599529007937,-9,9,5792285.0
small,Q,151,0.9,0.03809937639321159,-3,3,9073412.0
small,Q,151,0.9,0.02091954280418329,-3,3,5395289.0
small,Q,151,0.9,0.17928654972158276,-5,5,1.0337262E7
small,Q,151,0.9,0.17267765057302165,-13,13,5978180.0
small,Q,151,0.9,0.2011170030106646,-27,27,5567399.0
small,Q,151,0.9,0.193838623036664,-5,5,5502021.0
small,Q,151,0.9,0.04704670839379288,-4,4,5676100.0
small,Q,151,0.9,0.16412766698764925,-11,11,9879613.0
small,Q,151,0.9,0.0662458199044349,-5,5,5618993.0
small,Q,151,0.9,0.04141354699783806,-3,3,9904426.0
small,Q,151,0.9,0.025454959281241196,-3,3,5279104.0
small,Q,151,0.9,0.07243651320983857,-5,5,1.0324659E7
small,Q,151,0.9,0.046857658782262224,-5,5,5452397.0
small,Q,151,0.9,0.05361341799661501,-3,3,1.0026124E7
small,Q,151,0.9,0.07653205926491813,-4,4,5298403.0
small,Q,151,0.9,0.06464658269655521,-5,5,1.0193508E7
small,Q,151,0.9,0.07481348649862074,-5,5,5726119.0
small,Q,151,0.9,0.06644462083435831,-4,4,1.0029274E7
small,Q,151,0.9,0.1399756518581241,-9,9,5802131.0
small,Q,151,0.99,0.17370823907528865,-5,5,9585804.0
small,Q,151,0.99,0.08372084039389782,-3,3,7474793.0
small,Q,151,0.99,0.21073535377245323,-6,6,6868270.0
small,Q,151,0.99,0.08859337562288294,-5,5,5520138.0
small,Q,151,0.99,0.09812122933871992,-6,6,1.1312029E7
small,Q,151,0.99,0.11852824804228446,-5,5,5475633.0
small,Q,151,0.99,0.04047370235819914,-3,3,5505171.0
small,Q,151,0.99,0.1836967322304499,-6,6,9991859.0
small,Q,151,0.99,0.04734513656169104,-3,3,5961245.0
small,Q,151,0.99,0.09744471821807199,-5,5,9761460.0
small,Q,151,0.99,0.09628477788873768,-4,4,5312581.0
small,Q,151,0.99,0.057522542729812276,-3,3,1.0591292E7
small,Q,151,0.99,0.09782830961099043,-8,8,5858845.0
small,Q,151,0.99,0.05907097401367256,-4,4,9120673.0
small,Q,151,0.99,0.053134967229275354,-3,3,5605209.0
small,Q,151,0.99,0.057896165816877065,-3,3,5539830.0
small,Q,151,0.99,0.05970628961527602,-3,3,1.1100927E7
small,Q,151,0.99,0.23316302959593438,-8,8,5244840.0
small,Q,151,0.99,0.21852259427709653,-11,11,1.0737409E7
small,Q,151,0.99,0.09728063333164094,-4,4,5490600.0
