gridWorld,iteration,initQ,lastMaxDelta,rewards,numOfActions,runningTime
small,149,0.0,0.251692883121871,-3,3,3.0294198E7
small,153,0.0,0.2885962310373764,-5,5,3.0446223E7
small,157,0.0,0.3053449285085408,-3,3,3.0659293E7
small,1,0.0,0.3,-16,16,150055.0
small,5,0.0,0.462153,-62,62,1452896.0
small,9,0.0,0.3844838676243,-33,33,2355196.0
small,13,0.0,0.08092205285988241,-3,3,2771490.0
small,17,0.0,0.4657165414197071,-14,14,3088536.0
small,21,0.0,0.4244881679605119,-29,29,3525704.0
small,25,0.0,0.230967362478411,-3,3,4207845.0
small,29,0.0,0.13481284159056273,-3,3,4340571.0
small,33,0.0,0.059595311594727196,-4,4,4471721.0
small,37,0.0,0.29699348486867017,-5,5,4910465.0
small,41,0.0,0.21879599351292645,-4,4,5053825.0
small,45,0.0,0.06886369326504482,-4,4,5165677.0
small,49,0.0,0.07494531416112715,-3,3,5270046.0
small,53,0.0,0.06074958695680266,-3,3,5414981.0
small,57,0.0,0.08079231692742272,-4,4,5536679.0
small,61,0.0,0.293179416055688,-6,6,5661528.0
small,65,0.0,0.40038530726614496,-26,26,1.4196947E7
small,69,0.0,0.2885376454572586,-4,4,1.4401747E7
small,73,0.0,0.3720638784212651,-7,7,1.4679802E7
small,77,0.0,0.6119368933494518,-5,5,1.4894053E7
small,81,0.0,0.21559302811044567,-3,3,1.5317044E7
small,85,0.0,0.7422430672316827,-60,60,1.5866852E7
small,89,0.0,0.30196725845356465,-4,4,1.6075984E7
small,93,0.0,0.1905418009380826,-3,3,1.6352463E7
small,97,0.0,0.6276086177227178,-28,28,1.6841225E7
small,101,0.0,0.6511121115402903,-6,6,1.7099194E7
small,105,0.0,0.19653710365709287,-3,3,1.7282726E7
small,109,0.0,0.2886587636281597,-4,4,1.7446172E7
small,113,0.0,0.0927092202456925,-3,3,1.7585987E7
small,117,0.0,0.34970686986875066,-5,5,1.7799845E7
small,121,0.0,0.16666237266804007,-3,3,1.8014491E7
small,125,0.0,0.32878835558114217,-5,5,1.819566E7
small,129,0.0,0.17038281984576198,-4,4,1.8442995E7
small,133,0.0,0.2952265244882517,-5,5,1.8701751E7
small,137,0.0,0.795271764969935,-9,9,1.8909308E7
small,141,0.0,0.3213161727124696,-4,4,1.9149947E7
small,145,0.0,0.5477568371989738,-5,5,1.9394525E7
small,149,0.0,0.2897921394833278,-5,5,2.9575037E7
small,153,0.0,0.27031166982536625,-7,7,2.9823947E7
small,157,0.0,0.12608431927830033,-3,3,2.9998421E7
small,1,0.0,0.41556269999999995,-108,108,643150.0
small,5,0.0,0.5028030638643,-53,53,1399727.0
small,9,0.0,0.39842538897875035,-12,12,1638397.0
small,13,0.0,0.29464033836406256,-6,6,1790815.0
small,17,0.0,0.4681016893736385,-9,9,1993252.0
small,21,0.0,0.5140819462128609,-64,64,2469411.0
small,25,0.0,0.3989684395307185,-9,9,2822297.0
small,29,0.0,0.2888263870701602,-12,12,3065693.0
small,33,0.0,0.4941161293975762,-24,24,3762406.0
small,37,0.0,0.16129875379938485,-3,3,4117654.0
small,41,0.0,0.3530593984718404,-4,4,4361051.0
small,45,0.0,0.3441084421113807,-6,6,4548521.0
small,49,0.0,0.13505113835556326,-3,3,4694244.0
small,53,0.0,0.2918846486299236,-5,5,4849419.0
small,57,0.0,0.3920521557587584,-3,3,4982539.0
small,61,0.0,0.6568293415807402,-6,6,5101874.0
small,65,0.0,0.154767963393593,-3,3,5338969.0
small,69,0.0,0.6008169478145091,-8,8,5452003.0
small,73,0.0,0.2525332285042019,-5,5,5565430.0
small,77,0.0,0.14034034368048487,-3,3,1.489366E7
small,81,0.0,0.2703180968714487,-3,3,1.5152417E7
small,85,0.0,0.7585749664233983,-6,6,1.5363911E7
small,89,0.0,0.23498406668456484,-3,3,1.555532E7
small,93,0.0,0.8200035874371383,-12,12,1.595271E7
small,97,0.0,0.6620128017682796,-9,9,1.6185867E7
small,101,0.0,0.5329623035391622,-4,4,1.648834E7
small,105,0.0,0.7089217694623386,-6,6,1.6717164E7
small,109,0.0,0.29625011523944256,-6,6,1.6880217E7
small,113,0.0,0.23960528017163352,-6,6,1.7148819E7
small,117,0.0,0.2884819025374119,-4,4,1.7297693E7
small,121,0.0,0.289017531301373,-4,4,1.7470985E7
small,125,0.0,0.7309800169586058,-8,8,1.7669877E7
small,129,0.0,0.7173113803731339,-15,15,1.8037334E7
small,133,0.0,0.13073749895186992,-3,3,1.8217716E7
small,137,0.0,0.10270699267432626,-3,3,1.8371315E7
small,141,0.0,0.06512123497993105,-3,3,1.8502466E7
small,145,0.0,0.2926104931217939,-4,4,1.870057E7
small,149,0.0,0.32002229735847365,-3,3,1.8902613E7
small,153,0.0,0.614335795256967,-9,9,1.9138526E7
small,157,0.0,0.2887015119268703,-5,5,1.9303154E7
small,1,0.0,0.3,-6,6,131544.0
small,5,0.0,0.3538953212942999,-11,11,1.1144645E7
small,9,0.0,0.5007035381942999,-39,39,1.2369898E7
small,13,0.0,0.06952915948371707,-3,3,1.2677491E7
small,17,0.0,0.12300766335808921,-3,3,1.3097724E7
small,21,0.0,0.28856759902093465,-5,5,1.384288E7
small,25,0.0,0.5866790314339982,-11,11,1.4345033E7
small,29,0.0,0.17484625371492735,-3,3,1.4524232E7
small,33,0.0,0.6560149013422487,-13,13,1.4920835E7
small,37,0.0,0.4461506037012972,-30,30,1.5271357E7
small,41,0.0,0.6990887749415062,-10,10,1.5446618E7
small,45,0.0,0.6304992413085335,-5,5,1.5715615E7
small,49,0.0,0.5507230097825127,-6,6,1.602439E7
small,53,0.0,0.5620142162561699,-7,7,1.6296537E7
small,57,0.0,0.6012825079819617,-3,3,1.6450137E7
small,61,0.0,0.26751011748340847,-4,4,1.6849102E7
small,65,0.0,0.7699720088538076,-6,6,1.7309508E7
small,69,0.0,0.2958207675657638,-6,6,1.7467833E7
small,73,0.0,0.28923022277343957,-12,12,1.7818356E7
small,77,0.0,0.24168569761527792,-6,6,1.80011E7
small,81,0.0,0.6260828331091546,-6,6,1.8192509E7
small,85,0.0,0.10258486486180729,-3,3,1.8325235E7
small,89,0.0,0.2891975078930398,-5,5,1.8525702E7
small,93,0.0,0.18946242185609963,-9,9,2.6684605E7
small,97,0.0,0.1131873701786903,-3,3,2.6793306E7
small,101,0.0,0.10606445269778497,-5,5,2.688901E7
small,105,0.0,0.2939778513645015,-5,5,2.6999287E7
small,109,0.0,0.29306390499463575,-4,4,2.7140678E7
small,113,0.0,0.191776390577042,-3,3,2.7249773E7
small,117,0.0,0.2959172262515659,-5,5,2.7345477E7
small,121,0.0,0.6285429956516211,-6,6,2.7492776E7
small,125,0.0,0.1912436148770107,-3,3,2.7668825E7
small,129,0.0,0.30187299054004857,-5,5,2.7797612E7
small,133,0.0,0.7703523496967808,-8,8,2.7993353E7
small,137,0.0,0.4417488316175655,-5,5,2.8097328E7
small,141,0.0,0.12113261406516962,-3,3,2.8205636E7
small,145,0.0,0.7958436680368668,-9,9,2.8334817E7
small,149,0.0,0.28830207716103695,-6,6,2.8456122E7
small,153,0.0,0.28860722364574,-4,4,2.8575457E7
small,157,0.0,0.17418474626013403,-3,3,2.8962607E7
small,1,0.0,0.3,-3,3,112246.0
small,5,0.0,0.39488717410400986,-24,24,2885705.0
small,9,0.0,0.5419862969600228,-13,13,3518221.0
small,13,0.0,0.2966027162942999,-10,10,4522527.0
small,17,0.0,0.2904032730156674,-4,4,4736385.0
small,21,0.0,0.40016663128264884,-8,8,5113295.0
small,25,0.0,0.49162517808773876,-50,50,5692248.0
small,29,0.0,0.29170001250618505,-4,4,5985269.0
small,33,0.0,0.12418972763623914,-3,3,6100666.0
small,37,0.0,0.2920575723587433,-6,6,6270807.0
small,41,0.0,0.6127843391680559,-10,10,6466154.0
small,45,0.0,0.1452818346825353,-3,3,6558708.0
small,49,0.0,0.189133023622305,-3,3,6667803.0
small,53,0.0,0.5528052009334563,-10,10,6859212.0
small,57,0.0,0.32858300963674303,-8,8,7160110.0
small,61,0.0,0.31200799476528296,-4,4,7267630.0
small,65,0.0,0.7725941990989487,-14,14,7419260.0
small,69,0.0,0.7331270059382942,-7,7,7540171.0
small,73,0.0,0.2902252580536615,-4,4,7635088.0
small,77,0.0,0.6007939932352935,-25,25,7830829.0
small,81,0.0,0.5014653759617369,-20,20,1.5340674E7
small,85,0.0,0.2964365892759955,-8,8,1.5510421E7
small,89,0.0,0.766002645148963,-7,7,1.5622667E7
small,93,0.0,0.16833155678469014,-3,3,1.580423E7
small,97,0.0,0.5273435632085075,-5,5,1.5922777E7
small,101,0.0,0.5763066007692492,-6,6,1.6115762E7
small,105,0.0,0.7280889541122351,-5,5,1.6207528E7
small,109,0.0,0.2331535651068708,-3,3,1.6330014E7
small,113,0.0,0.4328563649363115,-5,5,1.6548204E7
small,117,0.0,0.5191743496811805,-5,5,1.6658875E7
small,121,0.0,0.15035837663860008,-3,3,1.6746308E7
small,125,0.0,0.12503284416582727,-3,3,1.6876277E7
small,129,0.0,0.2889448372986765,-5,5,1.7026332E7
small,133,0.0,0.11217408127348705,-3,3,1.7124794E7
small,137,0.0,0.7511201483851089,-6,6,1.7271698E7
small,141,0.0,0.24857009782891204,-3,3,1.7380793E7
small,145,0.0,0.18849705596862742,-3,3,1.7475316E7
small,149,0.0,0.652458792172526,-3,3,1.7551329E7
small,153,0.0,0.4625675284570425,-5,5,1.7691538E7
small,157,0.0,0.18532255834901612,-3,3,1.78219E7
small,1,0.0,0.4541877140936871,-179,179,689623.0
small,5,0.0,0.5757128871097437,-18,18,1515911.0
small,9,0.0,0.5805570420690724,-7,7,2237042.0
small,13,0.0,0.14586508070012716,-3,3,2490678.0
small,17,0.0,0.2915878135949197,-6,6,1.2940186E7
small,21,0.0,0.2965880638896339,-4,4,1.3102056E7
small,25,0.0,0.2960646993722089,-4,4,1.3332062E7
small,29,0.0,0.6256872722613878,-6,6,1.3639655E7
small,33,0.0,0.5709007223096974,-6,6,1.4077611E7
small,37,0.0,0.6960221133257525,-11,11,1.430171E7
small,41,0.0,0.3006825535510105,-9,9,1.4521869E7
small,45,0.0,0.29294801426387806,-7,7,1.4684527E7
small,49,0.0,0.20735100797924666,-3,3,1.4880268E7
small,53,0.0,0.498468986136404,-53,53,1.5162656E7
small,57,0.0,0.08839465783871425,-5,5,1.5258754E7
small,61,0.0,0.10261112208400025,-5,5,1.5372969E7
small,65,0.0,0.24534634111321774,-4,4,1.5501363E7
small,69,0.0,0.09256113787423548,-3,3,1.5610064E7
small,73,0.0,0.5793694842053339,-26,26,1.5800685E7
small,77,0.0,0.1409174123650354,-4,4,1.5912144E7
small,81,0.0,0.6395982487129734,-7,7,1.6088193E7
small,85,0.0,0.2928081144280643,-4,4,1.6177989E7
small,89,0.0,0.12724068282457557,-3,3,1.6268968E7
small,93,0.0,0.7419167225611685,-6,6,1.6487946E7
small,97,0.0,0.2894046795147549,-4,4,1.657853E7
small,101,0.0,0.2468876108312985,-3,3,1.6702591E7
small,105,0.0,0.21152977238423532,-3,3,2.8536466E7
small,109,0.0,0.6796617971556025,-5,5,2.8947641E7
small,113,0.0,0.36208701416649913,-5,5,2.9172132E7
small,117,0.0,0.6462983261710067,-8,8,2.9335972E7
small,121,0.0,0.1399801267059788,-3,3,2.9497449E7
small,125,0.0,0.4643800845516346,-8,8,2.9673498E7
small,129,0.0,0.22811522221658698,-3,3,2.9975183E7
small,133,0.0,0.694576078682339,-5,5,3.0171712E7
small,137,0.0,0.6595185557686389,-5,5,3.0363121E7
small,141,0.0,0.28767301215386265,-7,7,3.0552955E7
small,145,0.0,0.28846895613805046,-4,4,3.0690407E7
small,149,0.0,0.49091838582875713,-7,7,3.0970825E7
small,153,0.0,0.28599464210484227,-7,7,3.1202406E7
small,157,0.0,0.2674123464690532,-5,5,3.1410356E7
small,1,0.0,0.38909999999999995,-42,42,316651.0
small,5,0.0,0.44741894750030986,-57,57,1553720.0
small,9,0.0,0.2978290413299999,-5,5,1996402.0
small,13,0.0,0.2944098072007646,-6,6,2255946.0
small,17,0.0,0.020661702227256384,-3,3,2591896.0
small,21,0.0,0.17259920142953256,-4,4,2805361.0
small,25,0.0,0.3065654439843575,-3,3,3219686.0
small,29,0.0,0.5100350797977142,-9,9,3399673.0
small,33,0.0,0.31271316049014986,-8,8,1.2600691E7
small,37,0.0,0.27828688590762907,-3,3,1.2755078E7
small,41,0.0,0.4263816561513032,-14,14,1.3421859E7
small,45,0.0,0.5932027341155561,-114,114,1.61453E7
small,49,0.0,0.37071727960005285,-5,5,1.641469E7
small,53,0.0,0.29610990781168023,-4,4,1.6581287E7
small,57,0.0,0.5270103236949346,-3,3,1.6744339E7
small,61,0.0,0.17876626890854208,-5,5,1.6942443E7
small,65,0.0,0.2300004401907536,-3,3,1.7090529E7
small,69,0.0,0.7284026152976746,-11,11,1.7394184E7
small,73,0.0,0.12462848306089658,-3,3,1.753203E7
small,77,0.0,0.821971644799337,-5,5,1.7768337E7
small,81,0.0,0.29622719508497686,-5,5,1.7951475E7
small,85,0.0,0.0860174226812509,-5,5,1.8114527E7
small,89,0.0,0.3154434142955811,-7,7,1.8376829E7
small,93,0.0,0.8121860507522913,-11,11,1.8645825E7
small,97,0.0,0.36996687686886354,-3,3,1.897508E7
small,101,0.0,0.19964046783211487,-3,3,1.9141283E7
small,105,0.0,0.3474002993033567,-3,3,1.9324421E7
small,109,0.0,0.28768467105244344,-4,4,1.9690697E7
small,113,0.0,0.227578609807785,-5,5,1.9886044E7
small,117,0.0,0.2965897265401847,-7,7,2.0039644E7
small,121,0.0,0.4448091822842275,-3,3,2.0234991E7
small,125,0.0,0.29335642526415207,-4,4,2.8303309E7
small,129,0.0,0.3609489414446223,-3,3,2.8732601E7
small,133,0.0,0.17111289445563704,-3,3,2.8843272E7
small,137,0.0,0.366677424762321,-9,9,2.899884E7
small,141,0.0,0.2886988990385819,-4,4,2.9105179E7
small,145,0.0,0.3419082949979515,-4,4,2.9206003E7
small,149,0.0,0.18541984007234968,-3,3,2.9305252E7
small,153,0.0,0.2965548069639863,-4,4,2.9390323E7
small,157,0.0,0.24904748910831542,-4,4,2.9511233E7
small,1,0.0,0.38909999999999995,-75,75,316651.0
small,5,0.0,0.29820270000000004,-5,5,565562.0
small,9,0.0,0.29512424231053336,-5,5,1017302.0
small,13,0.0,0.5369186251702553,-41,41,1672661.0
small,17,0.0,0.03466316768112332,-3,3,1961744.0
small,21,0.0,0.2962497142850775,-4,4,2089744.0
small,25,0.0,0.606585820494387,-10,10,2244525.0
small,29,0.0,0.2899108242844881,-4,4,2376069.0
small,33,0.0,0.1393005901719664,-3,3,2612377.0
small,37,0.0,0.44943333977846667,-73,73,3197631.0
small,41,0.0,0.6523243578230669,-7,7,3305545.0
small,45,0.0,0.2133048371435553,-3,3,3408732.0
small,49,0.0,0.2895464128843579,-5,5,3493409.0
small,53,0.0,0.34221148742657803,-4,4,1.4240664E7
small,57,0.0,0.713649026913326,-7,7,1.435803E7
small,61,0.0,0.0860714818214734,-4,4,1.4485636E7
small,65,0.0,0.1504259127411185,-3,3,1.4591186E7
small,69,0.0,0.450181080741225,-7,7,1.4858213E7
small,73,0.0,0.5426018432031334,-40,40,1.507601E7
small,77,0.0,0.6197083896163642,-6,6,1.5173684E7
small,81,0.0,0.07892470850442113,-3,3,1.5251665E7
small,85,0.0,0.2900604578801569,-4,4,1.5359185E7
small,89,0.0,0.16560064077376824,-3,3,1.5466705E7
small,93,0.0,0.6191223602526135,-8,8,1.5572255E7
small,97,0.0,0.2925315410314906,-9,9,1.569868E7
small,101,0.0,0.2897552982058964,-4,4,1.5805806E7
small,105,0.0,0.4929003226028843,-8,8,1.5924353E7
small,109,0.0,0.2885816553727656,-4,4,1.6011787E7
small,113,0.0,0.16513245619123396,-3,3,1.6108279E7
small,117,0.0,0.2896607565486158,-5,5,1.6203196E7
small,121,0.0,0.29286012550980844,-5,5,1.6294568E7
small,125,0.0,0.2886076650803102,-5,5,1.6428081E7
small,129,0.0,0.18836432904892764,-3,3,1.653442E7
small,133,0.0,0.7644031533721103,-6,6,1.6633669E7
small,137,0.0,0.2956867562478771,-5,5,1.6743552E7
small,141,0.0,0.28667100552982827,-7,7,1.6953471E7
small,145,0.0,0.3570723258938351,-5,5,2.9827885E7
small,149,0.0,0.1262375312486692,-5,5,2.9959823E7
small,153,0.0,0.670166862655966,-5,5,3.0107909E7
small,157,0.0,0.11263490639050833,-3,3,3.0215823E7
small,1,0.0,0.3,-4,4,54745.0
small,5,0.0,0.495129,-33,33,817229.0
small,9,0.0,0.07055159675819711,-3,3,1466681.0
small,13,0.0,0.6769815338887957,-33,33,1942052.0
small,17,0.0,0.4677900154616248,-7,7,2168513.0
small,21,0.0,0.11882679191637147,-3,3,2281153.0
small,25,0.0,0.6728335099135014,-9,9,2393793.0
small,29,0.0,0.7044119872153876,-47,47,2658063.0
small,33,0.0,0.2880042711610793,-6,6,2806937.0
small,37,0.0,0.8021808326111357,-6,6,2932573.0
small,41,0.0,0.37023918163549796,-7,7,3050333.0
small,45,0.0,0.28898728907123195,-4,4,3137767.0
small,49,0.0,0.09514245909736418,-3,3,3248831.0
small,53,0.0,0.2902340169621249,-4,4,3353200.0
small,57,0.0,0.29007493455281397,-4,4,3442603.0
small,61,0.0,0.7250016640359838,-5,5,3604474.0
small,65,0.0,0.18149683488655954,-3,3,3706874.0
small,69,0.0,0.29540085386150916,-6,6,3805729.0
small,73,0.0,0.09442600099844012,-3,3,3901433.0
small,77,0.0,0.852173072452086,-12,12,1.506774E7
small,81,0.0,0.35152321725618796,-22,22,1.5493093E7
small,85,0.0,0.3440819817622405,-6,6,1.5685683E7
small,89,0.0,0.554703616350694,-23,23,1.5907418E7
small,93,0.0,0.15776754185182096,-3,3,1.6016513E7
small,97,0.0,0.5828377229578616,-7,7,1.614215E7
small,101,0.0,0.28739163462283024,-4,4,1.6242974E7
small,105,0.0,0.3185081276997712,-3,3,1.6587195E7
small,109,0.0,0.12645343815539922,-3,3,1.669314E7
small,113,0.0,0.6381100471667924,-9,9,1.6806173E7
small,117,0.0,1.027029326364414,-11,11,1.6999158E7
small,121,0.0,0.28944021180816915,-5,5,1.7094862E7
small,125,0.0,0.16464417343996507,-8,8,1.7208683E7
small,129,0.0,0.215707910070972,-3,3,1.7309508E7
small,133,0.0,0.31334291301628636,-4,4,1.7418997E7
small,137,0.0,0.29143839572852537,-5,5,1.7520215E7
small,141,0.0,0.7439468700999852,-7,7,1.7623797E7
small,145,0.0,0.8829831335655545,-16,16,1.7764005E7
small,149,0.0,0.8045802653873158,-13,13,1.7914848E7
small,153,0.0,0.17975313484901,-4,4,1.802867E7
small,157,0.0,0.6830739503306513,-10,10,1.815982E7
small,1,0.0,0.3,-5,5,1.2210391E7
small,5,0.0,0.46161167087531996,-11,11,1.281258E7
small,9,0.0,0.5519217230712545,-16,16,1.3150106E7
small,13,0.0,0.4496612473280568,-22,22,1.3752296E7
small,17,0.0,0.6049162866832889,-20,20,1.4347002E7
small,21,0.0,0.288840308730574,-5,5,1.4684528E7
small,25,0.0,0.1614990097861364,-3,3,1.483734E7
small,29,0.0,0.40366438580517894,-4,4,1.5159505E7
small,33,0.0,0.2885808010528699,-10,10,1.5382816E7
small,37,0.0,0.1877037613950585,-4,4,1.5547837E7
small,41,0.0,0.520763758200296,-3,3,1.5688834E7
small,45,0.0,0.2855929192667057,-5,5,1.5812895E7
small,49,0.0,0.1246518665659746,-3,3,1.5894027E7
small,53,0.0,0.5290377720263195,-7,7,1.6142544E7
small,57,0.0,0.6109306691426379,-10,10,1.6268968E7
small,61,0.0,0.7073244600130566,-12,12,1.6400119E7
small,65,0.0,0.22969315448906968,-9,9,1.6535995E7
small,69,0.0,0.5378703599176275,-13,13,1.668093E7
small,73,0.0,0.3420780330106661,-7,7,1.6827441E7
small,77,0.0,0.48229689340628923,-5,5,1.6924721E7
small,81,0.0,0.28837656139146084,-7,7,1.7033028E7
small,85,0.0,0.10631016096671808,-3,3,2.78752E7
small,89,0.0,0.6375587013487101,-11,11,2.8062276E7
small,93,0.0,0.1518990682047323,-3,3,2.8187519E7
small,97,0.0,0.22382863689722576,-4,4,2.8319851E7
small,101,0.0,0.31808698313098516,-4,4,2.8454546E7
small,105,0.0,0.15586262173418253,-3,3,2.868534E7
small,109,0.0,0.33383931392250865,-8,8,2.8894866E7
small,113,0.0,0.6828387779804341,-6,6,2.9124478E7
small,117,0.0,0.29290966358307724,-5,5,2.9241844E7
small,121,0.0,0.14045260319801067,-3,3,2.9381659E7
small,125,0.0,0.29301313408138174,-8,8,2.9509265E7
small,129,0.0,0.7407503142508518,-7,7,2.9666015E7
small,133,0.0,0.49292363576944376,-13,13,2.9805042E7
small,137,0.0,0.548917490245215,-10,10,2.994407E7
small,141,0.0,0.230571522097343,-3,3,3.0049227E7
small,145,0.0,0.18232994634921962,-3,3,3.015399E7
small,149,0.0,0.28879579036072567,-8,8,3.028002E7
small,153,0.0,0.27537033691957546,-3,3,3.0502543E7
small,157,0.0,0.624406527054505,-5,5,3.0668352E7
small,1,0.0,0.38909999999999995,-29,29,160295.0
small,5,0.0,0.6084276716347659,-30,30,1323714.0
small,9,0.0,0.49283421995548693,-10,10,1745917.0
small,13,0.0,0.6340419718750896,-16,16,2072021.0
small,17,0.0,0.2769711748233621,-4,4,1.2556974E7
small,21,0.0,0.1252524005807416,-3,3,1.3049675E7
small,25,0.0,0.41630876800566674,-8,8,1.3510868E7
small,29,0.0,0.267104627421197,-7,7,1.3634929E7
small,33,0.0,0.1222706204199131,-5,5,1.3726695E7
small,37,0.0,0.102527898927679,-3,3,1.3881477E7
small,41,0.0,0.2967422605077261,-4,4,1.4029956E7
small,45,0.0,0.3005555793732597,-3,3,1.4201673E7
small,49,0.0,0.4247041036428001,-8,8,1.4328097E7
small,53,0.0,0.6768019252873514,-11,11,1.4461217E7
small,57,0.0,0.3174230952010859,-5,5,1.4546682E7
small,61,0.0,0.2773256018630903,-3,3,1.4663654E7
small,65,0.0,0.28919366261960855,-4,4,1.4821586E7
small,69,0.0,0.4273741437366081,-6,6,1.4919259E7
small,73,0.0,0.7656013819726173,-20,20,1.5080342E7
small,77,0.0,0.36257540012178024,-8,8,1.5284748E7
small,81,0.0,0.42178658600276964,-7,7,1.5397388E7
small,85,0.0,0.28995036351608805,-4,4,1.5497818E7
small,89,0.0,0.3056969758155432,-9,9,1.5630544E7
small,93,0.0,0.5239250587715962,-8,8,1.5743184E7
small,97,0.0,0.49994700892198174,-9,9,1.5857399E7
small,101,0.0,0.17143223038634403,-3,3,2.8163494E7
small,105,0.0,0.741998809681359,-8,8,2.8331273E7
small,109,0.0,0.3262499205224616,-6,6,2.8467149E7
small,113,0.0,0.2424827763585724,-3,3,2.8628626E7
small,117,0.0,0.4656106857497013,-10,10,2.8843272E7
small,121,0.0,0.2080373291468689,-3,3,2.9011838E7
small,125,0.0,0.2968318939629351,-7,7,2.9155985E7
small,129,0.0,0.09434237152726155,-3,3,2.9239874E7
small,133,0.0,0.21376605288480377,-9,9,2.9398988E7
small,137,0.0,0.6821151880952254,-11,11,2.9530138E7
small,141,0.0,0.3475082591401166,-5,5,2.9695159E7
small,145,0.0,0.29051593921553787,-4,4,2.9837338E7
small,149,0.0,0.2951900757989101,-3,3,2.9944464E7
small,153,0.0,0.7068051162390934,-6,6,3.0072463E7
small,157,0.0,0.7890520901953715,-38,38,3.0321767E7
small,1,0.0,0.38909999999999995,-24,24,188652.0
small,5,0.0,0.29820270000000004,-4,4,1211469.0
small,9,0.0,0.34186169999999994,-36,36,1722286.0
small,13,0.0,0.2933059674085259,-4,4,1955443.0
small,17,0.0,0.23669013183917476,-3,3,2524943.0
small,21,0.0,0.3787414842561234,-6,6,2870346.0
small,25,0.0,0.5312373201046947,-67,67,3544215.0
small,29,0.0,0.6631167292327129,-6,6,1.344549E7
small,33,0.0,0.29283842165081175,-4,4,1.376096E7
small,37,0.0,0.2889479916332607,-4,4,1.3897231E7
small,41,0.0,0.04609786096391444,-3,3,1.4026018E7
small,45,0.0,0.2942598695490073,-6,6,1.415323E7
small,49,0.0,0.29400959237692326,-7,7,1.4256418E7
small,53,0.0,0.2882628510455443,-6,6,1.4369058E7
small,57,0.0,0.2334664681175096,-3,3,1.4503359E7
small,61,0.0,0.09077092358983485,-3,3,1.4605759E7
small,65,0.0,0.2898817909807412,-5,5,1.4734546E7
small,69,0.0,0.2903285494754848,-4,4,1.4840885E7
small,73,0.0,0.14706711627440905,-3,3,1.5081918E7
small,77,0.0,0.6801277789523725,-24,24,1.5317044E7
small,81,0.0,0.31791425469477064,-7,7,1.5421807E7
small,85,0.0,0.7318239165798719,-6,6,1.5525388E7
small,89,0.0,0.7152457270851684,-38,38,1.5753818E7
small,93,0.0,0.1699876089159682,-3,3,1.5938532E7
small,97,0.0,0.7448419902970427,-9,9,1.6138999E7
small,101,0.0,0.7173636235223897,-5,5,1.6248488E7
small,105,0.0,0.2884409235689489,-5,5,1.6342617E7
small,109,0.0,0.3492120677224939,-4,4,1.6468648E7
small,113,0.0,0.12602968696068206,-5,5,1.6567897E7
small,117,0.0,0.11436427677170657,-4,4,1.6673054E7
small,121,0.0,0.26157514722963127,-3,3,4.7983374E7
small,125,0.0,0.7219601756937237,-12,12,4.8132247E7
small,129,0.0,0.30221206927700006,-12,12,4.829845E7
small,133,0.0,0.6622271311065782,-27,27,4.851152E7
small,137,0.0,0.1852008917739636,-3,3,4.8627311E7
small,141,0.0,0.31094500557650395,-4,4,4.879312E7
small,145,0.0,0.27292778875053614,-4,4,4.8943175E7
small,149,0.0,0.0602157096280469,-3,3,4.9060541E7
small,153,0.0,0.06638397625940717,-3,3,4.9199174E7
small,157,0.0,0.5999866004636862,-6,6,4.9335445E7
small,1,0.0,0.45147000000000004,-98,98,460799.0
small,5,0.0,0.5301305951943,-19,19,1260305.0
small,9,0.0,0.07203000000000004,-3,3,1476527.0
small,13,0.0,0.601865696232923,-88,88,2328020.0
small,17,0.0,0.4731592582559405,-30,30,2758100.0
small,21,0.0,0.07116200041297427,-3,3,2953841.0
small,25,0.0,0.6165966078423879,-7,7,3116893.0
small,29,0.0,0.10493032052591955,-3,3,3291760.0
small,33,0.0,0.30865818333091766,-6,6,3436302.0
small,37,0.0,0.6101632164988269,-8,8,3636375.0
small,41,0.0,0.657549255327655,-4,4,1.0814996E7
small,45,0.0,0.19425349783502766,-3,3,1.0891008E7
small,49,0.0,0.1741261381635324,-3,3,1.0966627E7
small,53,0.0,0.5203352069992295,-5,5,1.1224595E7
small,57,0.0,0.6367079525710455,-5,5,1.1343537E7
small,61,0.0,0.15363475337511012,-3,3,1.142782E7
small,65,0.0,0.1901384778740871,-3,3,1.1623167E7
small,69,0.0,0.2094615137561,-3,3,1.1709025E7
small,73,0.0,0.2890597229042262,-4,4,1.1781887E7
small,77,0.0,0.1659104828786857,-4,4,1.1849234E7
small,81,0.0,0.2454369517842525,-3,3,1.1919733E7
small,85,0.0,0.23924471624701704,-3,3,1.2007166E7
small,89,0.0,0.0898933865660938,-3,3,1.2093419E7
small,93,0.0,0.09904778326412522,-3,3,1.2185184E7
small,97,0.0,0.5606720987181564,-10,10,1.2336815E7
small,101,0.0,0.1074298187033258,-3,3,1.2423067E7
small,105,0.0,0.2935103937710606,-4,4,1.2504593E7
small,109,0.0,0.22375756999632168,-5,5,1.2612507E7
small,113,0.0,0.15715821110095485,-3,3,1.2699153E7
small,117,0.0,0.11095839681421493,-3,3,1.2797614E7
small,121,0.0,0.20329940100009303,-4,4,1.28945E7
small,125,0.0,0.29268116118309173,-7,7,1.3013048E7
small,129,0.0,0.0591132845115343,-3,3,1.3101269E7
small,133,0.0,0.7658875318607965,-3,3,1.3235177E7
