gridWorld,iteration,epsilon,lastMaxDelta,rewards,numOfActions,runningTime
small,125,0.2,0.18984626928438342,-7,7,7898570.0
small,129,0.2,0.06666804431518703,-5,5,8033265.0
small,133,0.2,0.04897767512301865,-6,6,8189228.0
small,137,0.2,0.21968444736012271,-5,5,1.9414218E7
small,141,0.2,0.0839800492430367,-3,3,1.9533159E7
small,145,0.2,0.21708622443192693,-9,9,1.9645011E7
small,149,0.2,0.09741581530278642,-4,4,1.9732051E7
small,153,0.2,0.20418147790230634,-17,17,1.9879349E7
small,157,0.2,0.09835974981588236,-5,5,1.997466E7
small,1,0.2,0.1099,-42,42,174867.0
small,5,0.2,0.10870119,-9,9,495851.0
small,9,0.2,0.09892131601863885,-6,6,1563960.0
small,13,0.2,0.1257078966698596,-25,25,1882975.0
small,17,0.2,0.18684580303019838,-74,74,2346137.0
small,21,0.2,0.09774791288576257,-4,4,2529275.0
small,25,0.2,0.19327662522425326,-17,17,2757312.0
small,29,0.2,0.09317259650770637,-4,4,3101139.0
small,33,0.2,0.09891913452356804,-4,4,3214566.0
small,37,0.2,0.09926361646226678,-13,13,3418972.0
small,41,0.2,0.030273369880063683,-3,3,3745076.0
small,45,0.2,0.01408205950517627,-3,3,3951057.0
small,49,0.2,0.18652888715040872,-60,60,4199574.0
small,53,0.2,0.022966893780850928,-3,3,4466995.0
small,57,0.2,0.2397795566262142,-7,7,4561124.0
small,61,0.2,0.11962302933698599,-20,20,4910859.0
small,65,0.2,0.19702842151624855,-5,5,5003412.0
small,69,0.2,0.09856572403917307,-6,6,5295252.0
small,73,0.2,0.09632685213874614,-5,5,5505171.0
small,77,0.2,0.14796728503796786,-20,20,5634746.0
small,81,0.2,0.2093537637459626,-5,5,5744235.0
small,85,0.2,0.17622566590066757,-8,8,5856088.0
small,89,0.2,0.0480265500862469,-3,3,6011657.0
small,93,0.2,0.09725004524509062,-4,4,6269231.0
small,97,0.2,0.04096299864996844,-3,3,6364936.0
small,101,0.2,0.0551239864669224,-3,3,6471274.0
small,105,0.2,0.11533759558262835,-5,5,6810769.0
small,109,0.2,0.2280424808827255,-6,6,6995482.0
small,113,0.2,0.21523943256096523,-6,6,7167987.0
small,117,0.2,0.0963584976763765,-4,4,7247937.0
small,121,0.2,0.04758447488856721,-3,3,7341673.0
small,125,0.2,0.03969657773194468,-3,3,7492515.0
small,129,0.2,0.19937195262529128,-7,7,7650054.0
small,133,0.2,0.06786660995953264,-3,3,7735912.0
small,137,0.2,0.241072547958612,-17,17,7854853.0
small,141,0.2,0.06162548895025877,-3,3,7945832.0
small,145,0.2,0.05746556795267743,-3,3,8035628.0
small,149,0.2,0.0456844559746179,-3,3,8283751.0
small,153,0.2,0.044444943367862866,-3,3,8405449.0
small,157,0.2,0.04318036089245414,-3,3,8494064.0
small,1,0.2,0.1099,-37,37,143360.0
small,5,0.2,0.1349471159515168,-18,18,683322.0
small,9,0.2,0.14432361866144638,-89,89,1320170.0
small,13,0.2,0.14606779402698455,-6,6,1840834.0
small,17,0.2,0.14277979050361433,-7,7,2152365.0
small,21,0.2,0.14807823919242424,-23,23,2482802.0
small,25,0.2,0.09831399220197734,-7,7,3045607.0
small,29,0.2,0.1411965685989176,-30,30,3436302.0
small,33,0.2,0.17684385754383736,-27,27,3876227.0
small,37,0.2,0.19228130934976662,-13,13,4181457.0
small,41,0.2,0.040861938737964065,-3,3,4343328.0
small,45,0.2,0.09679049995411848,-4,4,4674552.0
small,49,0.2,0.09669370945416444,-6,6,4802552.0
small,53,0.2,0.19385156728295128,-11,11,5086514.0
small,57,0.2,0.22490633604390098,-5,5,5188914.0
small,61,0.2,0.0771558622139994,-4,4,5417344.0
small,65,0.2,0.1864282484722306,-71,71,5878537.0
small,69,0.2,0.04750828859904499,-3,3,6010476.0
small,73,0.2,0.034633542388703864,-3,3,6216063.0
small,77,0.2,0.12834766804942133,-26,26,6570524.0
small,81,0.2,0.23768019593056944,-15,15,6826917.0
small,85,0.2,0.09615811295281373,-5,5,6941132.0
small,89,0.2,0.22843723395319504,-9,9,7140418.0
small,93,0.2,0.056511162806765824,-3,3,7501574.0
small,97,0.2,0.06206248373271839,-3,3,7688257.0
small,101,0.2,0.05192395258295868,-4,4,7810349.0
small,105,0.2,0.23924275568352926,-6,6,7958829.0
small,109,0.2,0.050086308775988186,-5,5,8199075.0
small,113,0.2,0.0972635742613015,-4,4,8318804.0
small,117,0.2,0.26563145225662677,-7,7,8550385.0
small,121,0.2,0.056030612514203826,-3,3,8694138.0
small,125,0.2,0.04084631652285453,-4,4,8792206.0
small,129,0.2,0.042835716666753676,-3,3,8902089.0
small,133,0.2,0.046793653775199395,-4,4,9005276.0
small,137,0.2,0.09626189788326345,-5,5,9137608.0
small,141,0.2,0.03996510764482952,-3,3,9244734.0
small,145,0.2,0.09616149240377148,-4,4,9383368.0
small,149,0.2,0.05295106071600353,-3,3,9551540.0
small,153,0.2,0.1415888555348741,-6,6,9670088.0
small,157,0.2,0.09749126895588045,-4,4,9774457.0
small,1,0.2,0.11979010000000001,-185,185,666387.0
small,5,0.2,0.11957552053550746,-66,66,1232342.0
small,9,0.2,0.09901430909762121,-4,4,1439505.0
small,13,0.2,0.1422825915829632,-14,14,2073203.0
small,17,0.2,0.09869877417413053,-6,6,2470593.0
small,21,0.2,0.052138304473887676,-3,3,2916032.0
small,25,0.2,0.18779312089838696,-82,82,3314603.0
small,29,0.2,0.09885151444160845,-9,9,3778159.0
small,33,0.2,0.1587393021361112,-138,138,4510712.0
small,37,0.2,0.12388828289418496,-10,10,4983720.0
small,41,0.2,0.15115376087414667,-58,58,5340544.0
small,45,0.2,0.14900450783383556,-24,24,5680827.0
small,49,0.2,0.05498531149174424,-3,3,6160531.0
small,53,0.2,0.18601691006661158,-7,7,6286955.0
small,57,0.2,0.034861223727445045,-3,3,6390143.0
small,61,0.2,0.09750243853815155,-6,6,6574068.0
small,65,0.2,0.042487150139797425,-3,3,6683164.0
small,69,0.2,0.09614856029786001,-4,4,6798560.0
small,73,0.2,0.04423022007152033,-3,3,6915926.0
small,77,0.2,0.14867134560174122,-70,70,7225489.0
small,81,0.2,0.1345300807297254,-6,6,7334978.0
small,85,0.2,0.027676477779775333,-3,3,7429107.0
small,89,0.2,0.028907009352719726,-4,4,7577980.0
small,93,0.2,0.150835858645455,-40,40,7836737.0
small,97,0.2,0.09821842000431347,-7,7,7974583.0
small,101,0.2,0.030520696526179503,-3,3,8093918.0
small,105,0.2,0.2003750857648694,-6,6,8200256.0
small,109,0.2,0.10913536050441319,-5,5,8304625.0
small,113,0.2,0.1911213417775357,-5,5,8427505.0
small,117,0.2,0.09753018119747203,-4,4,8669720.0
small,121,0.2,0.19670730403691694,-8,8,8808748.0
small,125,0.2,0.03469989082214853,-3,3,8904846.0
small,129,0.2,0.1962129119453353,-8,8,9042298.0
small,133,0.2,0.06307060534132791,-5,5,9162815.0
small,137,0.2,0.09614879967306278,-5,5,9328624.0
small,141,0.2,0.037933348491298924,-3,3,9428266.0
small,145,0.2,0.0439029137062561,-3,3,9676783.0
small,149,0.2,0.03964606550191263,-3,3,1.0078899E7
small,153,0.2,0.09877876685761056,-8,8,1.0307723E7
small,157,0.2,0.09608622613811679,-5,5,1.0424695E7
small,1,0.2,0.11881,-66,66,265846.0
small,5,0.2,0.1243938676785934,-30,30,1153967.0
small,9,0.2,0.16771367476611926,-31,31,1657302.0
small,13,0.2,0.13109701724317202,-33,33,2216168.0
small,17,0.2,0.13946014993944333,-23,23,2868770.0
small,21,0.2,0.1377184415839201,-55,55,3487108.0
small,25,0.2,0.19782754114482348,-23,23,3891193.0
small,29,0.2,0.16860348969840988,-6,6,4387044.0
small,33,0.2,0.02777299486500029,-3,3,4971511.0
small,37,0.2,0.10929620470762869,-9,9,5271228.0
small,41,0.2,0.04283117443665274,-3,3,5721393.0
small,45,0.2,0.09706247636809984,-13,13,6022291.0
small,49,0.2,0.08965985168584689,-4,4,6140838.0
small,53,0.2,0.0960076890083501,-8,8,6284592.0
small,57,0.2,0.1899693545801564,-20,20,6592973.0
small,61,0.2,0.09861484503776419,-9,9,6711914.0
small,65,0.2,0.06159997334516931,-3,3,6960431.0
small,69,0.2,0.048394326769253926,-3,3,7061649.0
small,73,0.2,0.05115965549512835,-3,3,7164049.0
small,77,0.2,0.07578227787354486,-4,4,7290473.0
small,81,0.2,0.17211611284737982,-28,28,7492516.0
small,85,0.2,0.09721018234908652,-5,5,7611457.0
small,89,0.2,0.09572769598711428,-7,7,7744183.0
small,93,0.2,0.1541145972021689,-66,66,8125032.0
small,97,0.2,0.05795855166150021,-3,3,8233339.0
small,101,0.2,0.24220874639560042,-6,6,8368822.0
small,105,0.2,0.1443796140023914,-5,5,8505093.0
small,109,0.2,0.0416073138848545,-3,3,8603948.0
small,113,0.2,0.09752626814685117,-4,4,8710286.0
small,117,0.2,0.06770429357581564,-4,4,8956046.0
small,121,0.2,0.031923615692801555,-3,3,9106495.0
small,125,0.2,0.11400269484716752,-5,5,9211651.0
small,129,0.2,0.09640548222695644,-6,6,9317596.0
small,133,0.2,0.22193465144163427,-8,8,9440476.0
small,137,0.2,0.028569777239410232,-3,3,9540512.0
small,141,0.2,0.09649020597320535,-4,4,9654334.0
small,145,0.2,0.053132037790058595,-3,3,9781546.0
small,149,0.2,0.06778739412154366,-3,3,9906395.0
small,153,0.2,0.06696667984660931,-3,3,1.003085E7
small,157,0.2,0.09643241362699007,-4,4,1.015373E7
small,1,0.2,0.1099,-20,20,113428.0
small,5,0.2,0.11648591926624563,-7,7,1049204.0
small,9,0.2,0.15251080699270647,-86,86,1719136.0
small,13,0.2,0.13431750818414612,-10,10,2007037.0
small,17,0.2,0.14963079289226333,-22,22,2372131.0
small,21,0.2,0.0977589894794213,-4,4,2862469.0
small,25,0.2,0.15067740639599858,-77,77,3488683.0
small,29,0.2,0.21929064412059307,-18,18,3730111.0
small,33,0.2,0.030590649447489238,-3,3,3901433.0
small,37,0.2,0.019605514191863627,-3,3,4070393.0
small,41,0.2,0.21332130038199404,-16,16,4240928.0
small,45,0.2,0.0976519445581161,-4,4,4706453.0
small,49,0.2,0.028956457982170836,-3,3,4872656.0
small,53,0.2,0.13535871513889175,-37,37,5142834.0
small,57,0.2,0.1660636767756899,-47,47,5693824.0
small,61,0.2,0.08881252976030174,-3,3,6087276.0
small,65,0.2,0.21961612046842127,-5,5,6249934.0
small,69,0.2,0.09581329459122401,-6,6,6377146.0
small,73,0.2,0.05990934442411344,-3,3,6619361.0
small,77,0.2,0.062470160682002174,-3,3,6897416.0
small,81,0.2,0.1015116339587594,-5,5,7031717.0
small,85,0.2,0.15648718752254953,-11,11,7171926.0
small,89,0.2,0.0961208722528748,-4,4,7274720.0
small,93,0.2,0.14357260102799607,-10,10,7608307.0
small,97,0.2,0.03951464758225409,-4,4,7780023.0
small,101,0.2,0.04136029139012187,-3,3,7888725.0
small,105,0.2,0.030573490264812264,-3,3,7980885.0
small,109,0.2,0.12830778561740974,-6,6,8116367.0
small,113,0.2,0.07189339348217927,-4,4,8454287.0
small,117,0.2,0.16282431778031392,-12,12,8705166.0
small,121,0.2,0.21550477461315265,-9,9,8868612.0
small,125,0.2,0.09835684575120096,-5,5,8972981.0
small,129,0.2,0.14355948298083332,-7,7,9099799.0
small,133,0.2,0.09585847570575456,-5,5,9287270.0
small,137,0.2,0.2325995646732304,-7,7,9405030.0
small,141,0.2,0.16357193296445893,-10,10,9739011.0
small,145,0.2,0.05603459018470347,-3,3,9854801.0
small,149,0.2,0.09838048964394419,-4,4,1.0001706E7
small,153,0.2,0.17041591449645233,-11,11,1.0157275E7
small,157,0.2,0.09702096969334395,-3,3,1.0297877E7
small,1,0.3,0.1099,-34,34,155963.0
small,5,0.3,0.1446268217635792,-24,24,851494.0
small,9,0.3,0.12747492531000001,-38,38,1429659.0
small,13,0.3,0.170173590119839,-92,92,2223651.0
small,17,0.3,0.09822027599153671,-4,4,2569841.0
small,21,0.3,0.17569031035847005,-12,12,3086173.0
small,25,0.3,0.17992294665328157,-7,7,3257102.0
small,29,0.3,0.1311494684202721,-11,11,3581630.0
small,33,0.3,0.17015166213889032,-13,13,4042823.0
small,37,0.3,0.23581054158260728,-50,50,4339389.0
small,41,0.3,0.1466881039975516,-69,69,4676127.0
small,45,0.3,0.099034537208606,-8,8,4932914.0
small,49,0.3,0.21137847222229045,-9,9,5416556.0
small,53,0.3,0.0422875634629134,-3,3,5666254.0
small,57,0.3,0.19440283551283377,-6,6,5774956.0
small,61,0.3,0.03428879347717739,-3,3,5891928.0
small,65,0.3,0.05353082943695098,-4,4,6064432.0
small,69,0.3,0.022764441061124296,-3,3,6165257.0
small,73,0.3,0.022939814030423555,-3,3,6403533.0
small,77,0.3,0.15078072601787662,-11,11,6682376.0
small,81,0.3,0.0546355917041792,-4,4,6844246.0
small,85,0.3,0.037125207311691444,-3,3,7180590.0
small,89,0.3,0.22544177394557496,-12,12,7307408.0
small,93,0.3,0.037237177136894006,-3,3,7461402.0
small,97,0.3,0.23014531988318998,-69,69,7773328.0
small,101,0.3,0.16781955390254089,-29,29,7999395.0
small,105,0.3,0.09675073853401717,-7,7,8141179.0
small,109,0.3,0.09894506485078125,-7,7,8298717.0
small,113,0.3,0.14934327761979627,-12,12,8498791.0
small,117,0.3,0.09064765665028673,-7,7,8607098.0
small,121,0.3,0.1337594765663379,-5,5,8779997.0
small,125,0.3,0.09564895366047033,-4,4,8907603.0
small,129,0.3,0.16582535969935708,-7,7,9106101.0
small,133,0.3,0.09585124208341789,-5,5,9230556.0
small,137,0.3,0.15607273319336823,-3,3,9437325.0
small,141,0.3,0.09745406659373179,-4,4,9595651.0
small,145,0.3,0.036508391852910105,-3,3,9698444.0
small,149,0.3,0.09739773969219012,-9,9,9809115.0
small,153,0.3,0.06419820923345743,-3,3,9921755.0
small,157,0.3,0.09733596526683463,-4,4,1.0181299E7
small,1,0.3,0.11967030990000002,-131,131,468676.0
small,5,0.3,0.1396099117175943,-24,24,1443837.0
small,9,0.3,0.15876912249925212,-138,138,2172452.0
small,13,0.3,0.1317734447334219,-51,51,2663577.0
small,17,0.3,0.13377880000893094,-26,26,2944389.0
small,21,0.3,0.04716748512858793,-3,3,3222837.0
small,25,0.3,0.172363809708876,-21,21,3393766.0
small,29,0.3,0.1102865923753571,-26,26,3660400.0
small,33,0.3,0.09724672078544705,-6,6,4070393.0
small,37,0.3,0.21169985676916092,-9,9,4240534.0
small,41,0.3,0.12547605967880804,-23,23,4413826.0
small,45,0.3,0.09791216590691398,-4,4,4708422.0
small,49,0.3,0.08903888810635996,-4,4,5285012.0
small,53,0.3,0.19566098213350935,-11,11,5456335.0
small,57,0.3,0.09731843959240472,-4,4,5572913.0
small,61,0.3,0.16957452200866996,-46,46,6060100.0
small,65,0.3,0.052610087069063116,-3,3,6153441.0
small,69,0.3,0.2210707072827065,-11,11,6313343.0
small,73,0.3,0.1245226662728518,-7,7,6432284.0
small,77,0.3,0.14852689731226754,-6,6,6537047.0
small,81,0.3,0.10158897214013107,-5,5,6707582.0
small,85,0.3,0.07895385080715522,-5,5,7026203.0
small,89,0.3,0.12514659867262568,-16,16,7190437.0
small,93,0.3,0.13045400805091045,-7,7,7351519.0
small,97,0.3,0.13593401111120462,-8,8,7507876.0
small,101,0.3,0.04535995112808067,-3,3,7609488.0
small,105,0.3,0.15019435917768664,-49,49,7922201.0
small,109,0.3,0.1640734826104464,-33,33,8124244.0
small,113,0.3,0.04522556482902207,-3,3,8229401.0
small,117,0.3,0.09881760127522177,-4,4,8336921.0
small,121,0.3,0.04134385332421964,-3,3,8528723.0
small,125,0.3,0.03624534840571014,-3,3,8702803.0
small,129,0.3,0.027663514256986765,-3,3,8830015.0
small,133,0.3,0.06903548871239518,-5,5,8949350.0
small,137,0.3,0.04320840170127149,-3,3,9045449.0
small,141,0.3,0.06512151388290022,-3,3,9156119.0
small,145,0.3,0.19520867152144428,-10,10,9290027.0
small,149,0.3,0.045876328948628586,-4,4,9413300.0
small,153,0.3,0.16873034227127004,-29,29,9687023.0
small,157,0.3,0.2259499715536366,-7,7,9789029.0
small,1,0.3,0.1099,-58,58,210314.0
small,5,0.3,0.1,-8,8,593132.0
small,9,0.3,0.0992362169445401,-7,7,1085832.0
small,13,0.3,0.15407570970772316,-27,27,1890852.0
small,17,0.3,0.17976422676119963,-11,11,2133461.0
small,21,0.3,0.03138105960899995,-3,3,2489498.0
small,25,0.3,0.16863633760505659,-22,22,2864045.0
small,29,0.3,0.008109783647081592,-3,3,2977866.0
small,33,0.3,0.19710979612308788,-15,15,3301213.0
small,37,0.3,0.11355741254639962,-9,9,3596597.0
small,41,0.3,0.09684977602272937,-6,6,3811243.0
small,45,0.3,0.01221887391182186,-3,3,3916400.0
small,49,0.3,0.09784014477143721,-5,5,4008166.0
small,53,0.3,0.09894155750486489,-5,5,4325999.0
small,57,0.3,0.012266704967930142,-3,3,4421703.0
small,61,0.3,0.118626237578487,-6,6,4537100.0
small,65,0.3,0.09775146683473634,-8,8,4664706.0
small,69,0.3,0.15522751918265443,-41,41,5146379.0
small,73,0.3,0.028301360822814203,-3,3,5245234.0
small,77,0.3,0.15482178361294552,-30,30,5496508.0
small,81,0.3,0.2140379081767989,-12,12,5621357.0
small,85,0.3,0.07768409868840198,-5,5,5791498.0
small,89,0.3,0.22221479273702904,-5,5,5896655.0
small,93,0.3,0.15126293486126174,-22,22,6122722.0
small,97,0.3,0.0480617564338901,-4,4,6276322.0
small,101,0.3,0.03893002271145107,-3,3,6401171.0
small,105,0.3,0.04943116873173592,-3,3,6646536.0
small,109,0.3,0.11354434705947902,-6,6,6921834.0
small,113,0.3,0.11880729987824346,-9,9,7143569.0
small,117,0.3,0.05777019191799404,-4,4,7288898.0
small,121,0.3,0.18432930401720027,-15,15,7428713.0
small,125,0.3,0.20564660731244588,-14,14,7568922.0
small,129,0.3,0.09700238511106063,-4,4,7750879.0
small,133,0.3,0.07442107567817757,-3,3,7845402.0
small,137,0.3,0.1438305340507724,-36,36,8060048.0
small,141,0.3,0.17467329551140942,-7,7,8172294.0
small,145,0.3,0.09847959873576628,-4,4,8253032.0
small,149,0.3,0.09803334164027655,-8,8,8378275.0
small,153,0.3,0.1676160994920879,-11,11,8511788.0
small,157,0.3,0.046704130347968276,-3,3,8601979.0
small,1,0.3,0.1099,-34,34,139815.0
small,5,0.3,0.13506038806731474,-128,128,687260.0
small,9,0.3,0.14242554373550265,-130,130,1623431.0
small,13,0.3,0.11467090457620949,-23,23,1937719.0
small,17,0.3,0.15596433544768273,-51,51,2243737.0
small,21,0.3,0.17791205761156492,-71,71,2754555.0
small,25,0.3,0.048492941022276526,-3,3,3128708.0
small,29,0.3,0.037270720729491114,-3,3,3279945.0
small,33,0.3,0.20087940706313656,-42,42,3489077.0
small,37,0.3,0.13262166575287804,-32,32,3931759.0
small,41,0.3,0.1078481115789427,-11,11,4366564.0
small,45,0.3,0.12018374863440595,-19,19,4499290.0
small,49,0.3,0.09860663834260386,-7,7,4760804.0
small,53,0.3,0.09761305367280926,-5,5,5087302.0
small,57,0.3,0.1350874472566057,-39,39,5294070.0
small,61,0.3,0.09724960012528605,-4,4,5424039.0
small,65,0.3,0.09869034325604864,-5,5,5564248.0
small,69,0.3,0.08864521879959408,-4,4,5662710.0
small,73,0.3,0.06584495923184353,-4,4,5770623.0
small,77,0.3,0.09997373340818028,-6,6,5927768.0
small,81,0.3,0.11797288560826136,-9,9,6101847.0
small,85,0.3,0.09618338337982335,-4,4,6349182.0
small,89,0.3,0.09764537392674821,-4,4,6521293.0
small,93,0.3,0.09862689679280545,-4,4,6611483.0
small,97,0.3,0.2132764520729391,-12,12,6730425.0
small,101,0.3,0.09842448491678968,-4,4,6849760.0
small,105,0.3,0.1260747420665087,-9,9,7035261.0
small,109,0.3,0.15793265446512894,-67,67,7308196.0
small,113,0.3,0.09573215769010357,-5,5,7529537.0
small,117,0.3,0.06558480862050065,-5,5,7644146.0
small,121,0.3,0.04368437409189596,-3,3,7749697.0
small,125,0.3,0.042336459879180666,-3,3,7827678.0
small,129,0.3,0.12081559884723037,-25,25,8156933.0
small,133,0.3,0.09757130388297552,-7,7,8259727.0
small,137,0.3,0.028186326252798377,-3,3,8347554.0
small,141,0.3,0.20646470381796078,-5,5,8445622.0
small,145,0.3,0.09747415636257761,-8,8,8553142.0
small,149,0.3,0.07679535623806277,-6,6,8762274.0
small,153,0.3,0.13285130035885917,-5,5,9030088.0
small,157,0.3,0.09760635525294958,-5,5,9126187.0
small,1,0.3,0.1099,-41,41,163052.0
small,5,0.3,0.1238239548,-9,9,812110.0
small,9,0.3,0.15135128930757308,-108,108,1749068.0
small,13,0.3,0.15163525866250072,-30,30,2557239.0
small,17,0.3,0.13796261188817216,-9,9,2867589.0
small,21,0.3,0.1284064014410613,-13,13,3051515.0
small,25,0.3,0.0992044133832014,-9,9,3246468.0
small,29,0.3,0.08032720860464337,-4,4,3376043.0
small,33,0.3,0.14663556291944913,-44,44,3940030.0
small,37,0.3,0.029362858324541552,-3,3,4087722.0
small,41,0.3,0.02320740931476406,-3,3,4163341.0
small,45,0.3,0.09658170185246995,-6,6,4457543.0
small,49,0.3,0.0977151820287232,-4,4,4551278.0
small,53,0.3,0.028588906547031723,-3,3,4659192.0
small,57,0.3,0.07486716154330875,-4,4,4884865.0
small,61,0.3,0.09769355782729638,-7,7,5035708.0
small,65,0.3,0.028883735292538848,-4,4,5125899.0
small,69,0.3,0.14793314152386028,-31,31,5353935.0
small,73,0.3,0.17856225504125023,-10,10,5625689.0
small,77,0.3,0.04006799080258672,-3,3,5865541.0
small,81,0.3,0.09846417564556331,-7,7,5984482.0
small,85,0.3,0.16500001603374526,-13,13,6106968.0
small,89,0.3,0.19521300340928338,-17,17,6235755.0
small,93,0.3,0.03846333902103849,-3,3,6320038.0
small,97,0.3,0.12801283987245604,-3,3,6407472.0
small,101,0.3,0.06220886305368234,-4,4,6517749.0
small,105,0.3,0.2165311164899546,-10,10,6643779.0
small,109,0.3,0.15964126713708193,-13,13,6882450.0
small,113,0.3,0.04140199157343227,-3,3,6986819.0
small,117,0.3,0.09720454829511205,-4,4,7114818.0
small,121,0.3,0.05674483125069618,-3,3,7264086.0
small,125,0.3,0.23661912772888916,-8,8,7377119.0
small,129,0.3,0.14963267444253914,-8,8,7498818.0
small,133,0.3,0.09678725275112665,-4,4,7621698.0
small,137,0.3,0.1151731307591426,-8,8,7823740.0
small,141,0.3,0.10783846699374022,-3,3,7926140.0
small,145,0.3,0.15401378880735717,-30,30,8093524.0
small,149,0.3,0.1349397258491143,-29,29,8262878.0
small,153,0.3,0.04190693880926233,-3,3,8343222.0
small,157,0.3,0.09600260241965763,-6,6,8601191.0
small,1,0.3,0.1099,-29,29,124456.0
small,5,0.3,0.11864236033800002,-70,70,591556.0
small,9,0.3,0.15638325580888923,-34,34,1280786.0
small,13,0.3,0.14386151281992876,-28,28,1545844.0
small,17,0.3,0.13342397242880777,-25,25,2014520.0
small,21,0.3,0.14537502862744467,-21,21,2476895.0
small,25,0.3,0.04244815938596602,-3,3,2845534.0
small,29,0.3,0.09757690872975822,-6,6,3210235.0
small,33,0.3,0.02322516177683509,-3,3,3511133.0
small,37,0.3,0.16594733725556665,-8,8,3630074.0
small,41,0.3,0.10169127307090431,-6,6,3730898.0
small,45,0.3,0.17076906608597842,-14,14,4016043.0
small,49,0.3,0.12156066998776893,-6,6,4262196.0
small,53,0.3,0.05155678452171086,-3,3,4715118.0
small,57,0.3,0.16253652471468638,-65,65,5007352.0
small,61,0.3,0.14981990987758076,-8,8,5194034.0
small,65,0.3,0.1427986492574589,-19,19,5408680.0
small,69,0.3,0.0719613752292192,-5,5,5691855.0
small,73,0.3,0.09885137954931245,-5,5,5790710.0
small,77,0.3,0.09883763373218168,-10,10,5995116.0
small,81,0.3,0.2151766737504015,-5,5,6126267.0
small,85,0.3,0.04738406493351954,-3,3,6220002.0
small,89,0.3,0.24202661813508675,-8,8,6328703.0
small,93,0.3,0.043914125554026295,-3,3,6418894.0
small,97,0.3,0.050790067209832035,-3,3,6509084.0
small,101,0.3,0.036078346775047176,-3,3,6591792.0
small,105,0.3,0.15014937903275927,-17,17,6710733.0
small,109,0.3,0.05845755586237722,-4,4,6858031.0
small,113,0.3,0.05113902071480991,-4,4,6941527.0
small,117,0.3,0.09645947634839747,-4,4,7031323.0
small,121,0.3,0.232841310127478,-6,6,7117182.0
small,125,0.3,0.037638673240260934,-4,4,7203828.0
small,129,0.3,0.2101090517005153,-8,8,7301107.0
small,133,0.3,0.1514027524310726,-29,29,7505907.0
small,137,0.3,0.18360421394223936,-14,14,7668565.0
small,141,0.3,0.035800196654308,-3,3,7787900.0
small,145,0.3,0.04567017501614945,-4,4,7889513.0
small,149,0.3,0.09750882716062748,-6,6,8099432.0
small,153,0.3,0.14733404865792643,-51,51,8320380.0
small,157,0.3,0.13535570941667174,-9,9,8426324.0
small,1,0.3,0.1099,-39,39,148480.0
small,5,0.3,0.11967030990000002,-18,18,792811.0
small,9,0.3,0.14388431811538727,-20,20,1158300.0
small,13,0.3,0.13068885495809568,-39,39,1708896.0
small,17,0.3,0.15071975419642253,-6,6,1901486.0
small,21,0.3,0.13210125749481794,-7,7,2593867.0
small,25,0.3,0.14876611328209338,-7,7,2873891.0
small,29,0.3,0.15924001963631085,-18,18,3064118.0
small,33,0.3,0.09890834797685288,-6,6,3311453.0
small,37,0.3,0.008518512541989098,-3,3,3683637.0
small,41,0.3,0.09790555104968846,-4,4,3836843.0
small,45,0.3,0.1325477607797625,-9,9,4134590.0
small,49,0.3,0.18840038070538379,-10,10,4566245.0
small,53,0.3,0.13407001180446132,-9,9,4832090.0
small,57,0.3,0.03442774908880808,-3,3,4946306.0
small,61,0.3,0.02258804617716681,-3,3,5025862.0
small,65,0.3,0.04111332662119738,-3,3,5130625.0
small,69,0.3,0.14714715634533526,-8,8,5240114.0
small,73,0.3,0.14591373214576198,-40,40,5539831.0
small,77,0.3,0.116383812271454,-9,9,5781258.0
small,81,0.3,0.03525910353337913,-3,3,5876175.0
small,85,0.3,0.03816830717448072,-3,3,5958488.0
small,89,0.3,0.043684839611692006,-3,3,6129023.0
small,93,0.3,0.15908179803893763,-29,29,6412198.0
small,97,0.3,0.15104547973918314,-9,9,6525232.0
small,101,0.3,0.0640798486878138,-5,5,6622906.0
small,105,0.3,0.03608139516846309,-3,3,6729638.0
small,109,0.3,0.10463339627395207,-14,14,6977367.0
small,113,0.3,0.09624850055030265,-4,4,7185711.0
small,117,0.3,0.1868546883439257,-17,17,7374363.0
small,121,0.3,0.06254331507459199,-4,4,7488972.0
small,125,0.3,0.19186545870034077,-12,12,7647298.0
small,129,0.3,0.14559366932051843,-16,16,7846583.0
small,133,0.3,0.05518036300992257,-3,3,8236884.0
small,137,0.3,0.04453507583591576,-7,7,8333770.0
small,141,0.3,0.078382649769142,-6,6,8502336.0
small,145,0.3,0.18581150931480428,-16,16,8775665.0
small,149,0.3,0.2596007908710627,-14,14,8913117.0
small,153,0.3,0.19891362339932517,-3,3,8992280.0
small,157,0.3,0.04520211092569104,-4,4,9086409.0
small,1,0.3,0.1099,-35,35,142966.0
small,5,0.3,0.12110646463308589,-26,26,667962.0
small,9,0.3,0.13735334636519336,-47,47,1215014.0
small,13,0.3,0.1343032642365496,-12,12,1592711.0
small,17,0.3,0.15106241984995106,-50,50,1956231.0
small,21,0.3,0.1499168065007237,-67,67,2331566.0
small,25,0.3,0.11560477676297065,-9,9,2778580.0
small,29,0.3,0.11378527897232171,-16,16,3197632.0
small,33,0.3,0.15923844005440668,-99,99,3612351.0
small,37,0.3,0.10548574116654696,-9,9,3745471.0
small,41,0.3,0.025737732569012017,-3,3,3832904.0
